slope_angle_deg,rainfall_24h_mm,rainfall_7d_mm,soil_moisture_percent,soil_cohesion_kpa,soil_friction_angle,vegetation_cover_pct,elevation_m,historical_landslides,soil_type,deforestation,groundwater_depth_m,seismic_activity,month,risk_level
47.7,77.6,297.0,92.2,12.5,20.1,45.4,1712.6,1,3,0,19.0,0,8,2
49.7,213.8,644.6,95.0,35.2,42.7,91.9,784.9,2,2,0,19.4,0,9,3
67.2,26.7,50.4,67.0,6.2,43.4,34.6,2507.0,1,4,0,18.9,0,11,2
46.4,45.9,57.9,63.2,14.0,26.8,15.0,888.5,0,3,1,15.3,0,1,2
54.5,7.5,21.9,63.1,48.9,34.1,28.7,838.2,2,4,1,24.1,1,3,2
56.8,200.0,561.4,95.0,14.1,36.3,26.2,2962.2,6,2,1,13.9,0,7,3
33.8,69.8,102.7,72.8,28.6,23.3,23.3,1378.0,1,4,1,10.3,0,5,2
70.0,54.8,56.5,63.2,12.9,17.2,36.0,2280.9,3,3,0,17.2,1,3,2
60.7,43.7,96.1,72.8,28.1,19.6,5.2,1631.8,1,1,1,20.1,0,12,2
78.6,53.4,54.3,76.1,10.2,33.9,28.7,417.7,2,3,1,21.2,0,2,2
22.8,29.3,31.4,74.5,7.5,33.9,91.8,2100.8,1,3,0,11.9,0,10,1
38.2,48.1,110.0,61.5,34.1,15.2,48.9,325.7,1,5,0,7.4,0,2,1
57.1,175.4,522.9,95.0,42.6,29.3,57.9,2368.1,2,3,0,19.0,0,7,3
58.5,23.5,28.4,59.2,35.4,15.6,89.2,118.1,1,5,0,21.3,1,2,2
48.0,41.7,48.6,61.7,12.2,29.1,64.0,2829.1,2,3,0,18.6,0,2,1
20.9,25.0,33.4,55.7,25.7,19.3,97.7,1096.2,1,3,0,17.3,0,4,0
43.4,26.7,63.1,66.2,45.8,33.2,26.0,1580.4,1,3,1,15.2,0,3,1
36.0,47.9,98.3,56.6,6.7,41.9,90.6,1846.7,3,5,0,21.9,0,5,1
17.8,23.6,38.9,48.2,22.9,31.5,94.0,2202.8,2,3,0,28.1,0,11,0
78.9,29.6,39.5,47.7,48.6,18.0,86.0,1437.2,2,1,0,15.9,0,3,1
40.4,10.3,19.4,56.6,12.7,35.5,30.5,1915.0,4,4,0,13.9,0,2,2
58.2,79.2,189.9,74.8,24.9,18.2,14.9,458.1,2,2,1,14.1,0,6,2
18.8,23.5,57.9,52.0,13.2,16.9,87.8,2321.2,4,3,0,23.2,0,11,0
31.7,47.9,79.2,83.7,30.6,17.1,17.3,966.5,2,3,1,23.7,0,12,2
13.6,88.0,436.3,80.5,41.2,45.0,14.1,2072.8,3,1,1,6.1,0,8,2
52.0,207.2,447.2,95.0,20.4,42.5,92.7,2695.2,2,3,0,16.4,0,7,3
74.7,13.0,19.4,51.3,16.8,30.4,0.0,1005.3,2,5,1,12.3,0,5,2
46.5,42.7,76.5,66.5,32.6,36.5,10.9,1816.3,2,4,1,23.9,0,1,2
61.0,36.7,106.1,74.3,36.6,31.9,69.1,2507.2,0,2,0,21.3,0,5,1
28.2,108.7,270.1,95.0,7.8,20.1,82.0,1032.4,2,3,0,9.5,0,6,2
72.7,29.6,64.9,48.4,8.6,15.3,22.5,2253.3,1,2,1,18.2,0,3,1
31.9,39.0,96.3,74.4,13.6,37.7,51.2,1266.1,2,5,0,9.1,0,1,1
34.2,45.1,76.8,71.1,18.3,25.6,46.1,1153.8,0,4,0,18.2,0,3,1
48.5,32.0,93.8,59.5,42.4,17.6,17.0,1594.2,2,5,1,16.3,1,11,2
50.6,17.6,26.1,62.3,20.3,18.4,51.8,467.0,2,5,0,5.4,1,2,2
48.6,212.3,955.5,95.0,32.9,42.7,26.2,1513.4,2,3,1,24.8,1,9,3
79.7,193.2,752.9,95.0,32.3,29.1,36.0,561.6,0,3,0,16.2,0,7,3
44.1,67.0,114.6,80.1,20.7,17.4,26.2,130.1,4,1,1,37.6,1,2,2
18.0,43.9,124.5,52.5,48.3,43.7,78.4,1571.1,5,3,0,22.3,0,12,0
27.3,39.7,113.0,72.6,7.4,32.0,31.9,840.5,2,2,0,23.5,0,11,1
46.8,32.3,59.7,57.8,31.1,41.5,47.3,1274.9,1,5,0,14.7,0,3,2
73.1,250.5,1154.5,95.0,24.9,27.6,34.6,2855.0,0,1,0,14.8,0,7,3
18.7,74.3,312.7,72.5,44.0,33.2,79.2,2075.7,3,4,0,9.2,0,9,2
29.9,18.5,37.0,58.5,32.3,34.1,97.7,887.1,0,4,0,29.6,1,11,2
80.7,16.1,44.9,60.9,41.9,43.4,82.3,712.7,2,3,0,17.1,0,8,1
15.5,60.9,111.2,69.0,7.4,43.4,16.3,362.7,6,1,1,17.8,0,10,1
13.9,26.5,32.5,46.9,40.5,20.1,90.5,716.4,1,5,0,15.5,1,1,1
12.2,50.2,109.8,75.9,46.7,21.3,78.8,617.9,1,2,0,10.9,1,1,1
66.5,125.8,474.9,95.0,36.7,37.2,91.4,594.7,3,1,0,15.6,0,6,2
36.0,57.3,162.5,72.7,17.1,42.1,0.7,2762.3,1,2,1,7.3,0,2,2
17.8,165.5,630.4,95.0,20.9,22.9,21.5,323.3,1,3,1,16.5,0,6,2
60.0,141.6,651.0,95.0,37.3,39.3,97.4,653.4,2,1,0,18.3,1,6,3
33.2,15.7,22.2,65.9,8.6,26.2,62.5,604.6,1,5,0,26.6,0,1,1
68.2,58.1,102.3,75.9,41.3,18.1,81.8,932.0,1,5,0,26.2,0,3,2
69.3,12.9,32.1,56.6,21.0,20.6,35.9,2900.5,2,4,0,17.9,0,1,2
39.8,53.6,127.1,72.8,26.9,31.8,23.3,2084.2,0,4,1,2.4,0,2,2
73.2,142.6,339.4,95.0,13.8,41.4,93.5,2233.3,1,3,0,17.7,1,9,3
40.3,12.1,31.9,39.1,33.7,34.1,26.0,116.7,5,3,1,21.2,0,3,1
49.6,16.4,38.3,63.8,47.7,44.9,86.3,1087.3,1,4,0,22.2,0,1,2
67.3,206.9,805.5,95.0,28.6,40.1,2.5,1351.4,0,3,1,11.2,1,7,3
28.3,93.1,454.7,95.0,35.5,32.0,7.6,2087.1,2,3,1,15.6,1,8,3
24.1,141.2,355.2,95.0,28.3,18.1,15.0,1023.1,2,2,1,29.4,0,1,2
27.5,47.7,108.7,68.9,36.9,32.3,82.3,646.4,3,3,0,14.7,1,2,1
44.7,59.5,135.5,82.9,8.0,15.4,72.0,1569.3,2,4,0,19.8,1,2,2
39.1,51.3,66.0,70.9,25.8,26.9,20.9,565.1,3,4,1,2.7,0,10,2
93.9,17.4,48.5,41.5,12.1,23.3,24.8,1338.4,0,3,1,15.8,1,10,2
34.9,60.7,73.8,90.2,14.4,20.3,69.7,2382.5,2,4,0,22.4,0,2,2
28.1,67.5,109.3,78.8,21.2,44.1,60.5,2609.7,1,3,0,13.2,0,2,1
19.7,48.5,112.3,56.6,27.4,28.4,9.5,1160.4,1,1,1,4.4,0,1,1
86.3,35.9,94.8,66.1,13.8,23.5,25.3,1367.6,5,3,1,12.9,1,5,2
58.2,53.5,81.1,82.9,40.2,20.0,85.1,2509.6,4,4,0,13.7,0,3,2
33.2,22.5,41.6,53.7,28.7,24.0,20.0,333.2,1,3,1,18.3,0,10,1
15.4,55.4,75.3,85.5,41.1,32.2,16.6,2350.4,2,5,1,17.0,1,4,2
15.6,41.7,74.2,62.2,44.7,24.9,84.8,2409.7,2,1,0,4.1,0,3,0
66.4,38.9,110.5,62.8,12.5,16.6,51.4,1856.3,1,1,0,19.9,0,1,1
57.1,50.7,65.8,80.4,44.2,38.9,94.6,2812.6,0,3,0,19.6,0,10,2
50.2,47.1,95.2,54.0,5.7,29.2,58.6,2486.0,3,3,0,21.5,0,3,1
55.9,21.6,62.4,52.3,10.3,39.6,12.2,1489.5,5,5,1,10.9,0,12,2
87.6,118.1,382.6,93.8,35.0,27.8,25.7,2223.2,0,3,1,4.9,0,7,3
9.8,36.0,58.9,64.8,36.1,38.4,64.1,2897.1,2,4,0,10.0,0,4,0
71.8,51.0,100.7,62.9,29.8,35.6,8.2,2111.3,3,2,1,14.7,0,3,2
39.9,48.4,55.6,74.7,47.4,31.8,47.0,787.9,0,4,0,5.5,0,1,2
53.5,123.0,475.0,95.0,31.8,23.0,99.9,1456.0,1,3,0,22.3,0,8,3
56.7,24.3,50.8,71.6,7.6,30.0,37.2,2144.5,0,3,0,10.8,0,4,2
80.0,26.8,52.1,69.2,19.0,19.4,15.4,2340.3,1,5,1,33.3,0,1,2
49.5,17.6,43.7,56.8,23.0,17.3,95.2,2576.6,0,4,0,20.2,0,1,2
50.5,219.5,1005.9,95.0,7.6,31.2,72.2,1652.1,2,1,0,16.6,1,6,3
38.3,43.6,118.7,57.7,25.8,34.2,60.7,1290.5,1,5,0,10.0,0,11,1
55.3,38.0,45.2,72.8,46.3,22.0,27.7,2443.4,6,1,1,17.6,0,11,2
61.2,77.1,149.2,83.7,11.7,20.6,79.6,1424.4,3,1,0,18.6,0,12,2
60.9,229.2,616.4,95.0,9.9,32.6,60.2,2558.5,1,5,0,9.5,0,9,3
28.6,317.2,1006.8,95.0,47.4,40.1,11.7,1140.4,1,2,1,15.5,1,6,3
108.7,31.6,75.6,47.4,14.6,20.1,40.6,785.0,2,2,0,28.4,0,1,1
86.3,43.2,54.7,76.0,6.6,19.3,35.9,288.8,3,1,0,23.6,0,11,2
64.7,652.3,3149.9,95.0,23.9,34.4,90.8,1239.2,3,3,0,18.3,0,8,3
38.5,397.5,1362.9,95.0,46.4,34.3,77.4,676.3,3,3,0,8.6,1,6,3
57.7,250.3,836.0,95.0,16.1,42.8,60.0,2197.1,0,5,0,14.8,0,6,3
19.8,15.1,32.8,51.7,37.7,32.7,81.4,1956.7,0,4,0,3.5,0,4,0
19.3,25.1,57.1,46.8,22.8,31.4,79.8,1905.1,1,2,0,26.6,0,5,0
52.9,18.1,49.4,51.1,45.1,38.1,32.5,423.8,1,4,0,19.2,0,11,2
61.2,47.2,111.5,54.4,30.1,23.7,41.9,1914.6,3,3,0,35.3,0,8,1
40.1,45.0,56.1,77.5,32.4,36.3,55.2,1136.7,1,1,0,9.5,0,10,1
59.5,220.0,444.4,95.0,42.3,21.7,10.3,2196.5,2,3,1,31.6,0,6,3
128.5,46.2,134.2,76.0,13.0,34.7,33.9,1279.1,4,2,0,7.1,0,1,2
26.7,128.7,466.5,95.0,6.2,43.9,96.2,1180.2,2,5,0,5.9,1,6,3
26.5,184.7,831.5,95.0,9.1,44.2,54.7,1944.3,0,4,0,18.2,0,8,3
38.4,34.7,66.4,62.9,47.3,42.6,5.5,2852.9,0,3,1,18.6,0,2,2
33.5,137.9,425.2,95.0,31.4,43.5,36.0,1670.9,3,5,0,5.8,0,9,3
27.6,10.9,28.8,36.5,48.6,32.7,11.3,2454.3,2,4,1,14.1,1,11,2
55.7,35.0,78.9,51.0,29.7,27.9,11.1,228.8,4,4,1,2.6,0,12,2
63.9,51.3,71.4,59.6,40.1,22.2,0.9,966.6,1,1,1,4.0,0,4,2
61.6,361.7,1335.9,95.0,38.9,20.4,95.9,2133.2,0,3,0,6.9,0,8,3
19.4,416.9,1500.9,95.0,6.0,15.9,87.2,1163.8,1,2,0,23.6,0,8,2
61.6,14.7,24.6,64.4,30.5,24.5,16.4,2164.2,4,2,1,19.5,1,2,2
59.7,56.7,99.9,84.5,32.7,15.9,24.8,2191.9,3,2,1,21.6,1,3,2
75.6,20.7,58.6,59.9,23.5,40.6,6.1,1642.3,2,2,1,15.8,0,3,2
104.0,105.0,427.0,83.2,19.5,24.2,7.5,1073.9,2,4,1,21.8,1,7,3
35.3,16.0,47.5,49.7,28.3,23.5,74.1,1641.9,2,2,0,33.6,0,5,0
78.9,98.1,316.3,83.9,46.9,27.2,0.1,2908.7,2,4,1,11.5,0,9,3
48.1,36.3,69.8,71.3,29.6,33.8,55.9,2698.6,3,3,0,20.3,0,12,2
36.6,102.7,238.2,95.0,33.8,38.9,86.9,592.4,3,3,0,11.8,1,6,3
48.5,66.4,68.5,88.3,35.8,19.8,79.7,2354.6,2,1,0,8.3,1,4,2
66.1,423.3,1499.7,95.0,13.2,42.6,6.4,1502.7,1,4,1,21.3,0,8,3
41.5,41.0,55.2,57.1,43.7,25.7,25.0,134.1,2,5,1,14.3,0,1,2
33.2,57.1,100.2,64.0,6.4,28.5,21.3,726.8,0,2,1,17.0,0,1,1
66.5,65.3,191.0,65.5,21.7,39.3,45.8,959.0,2,3,0,7.8,0,11,2
38.5,102.1,230.3,86.8,23.1,38.6,30.2,2840.9,3,3,0,12.9,0,1,2
52.9,51.7,54.1,56.3,17.2,20.4,48.5,2704.8,1,4,0,8.5,0,12,2
33.1,28.8,75.1,49.1,38.3,15.8,90.8,2861.6,4,3,0,18.8,0,11,0
45.0,53.5,117.7,79.2,47.0,23.2,44.8,2731.5,1,1,0,9.3,0,10,1
31.1,45.3,122.8,66.4,45.3,45.0,98.0,1375.4,2,3,0,4.0,1,4,1
42.3,34.9,41.2,68.4,34.2,32.4,37.4,1200.9,1,4,0,16.7,0,10,2
27.4,39.0,100.6,68.1,11.7,18.2,25.8,1165.5,1,1,1,5.0,0,12,1
55.3,168.5,837.9,95.0,35.9,42.2,29.4,1257.4,1,4,1,20.8,0,9,3
68.4,55.3,81.3,73.9,16.8,22.6,18.1,1264.2,3,4,1,10.0,0,10,2
60.4,27.7,47.9,58.1,35.3,20.9,15.7,2793.7,0,3,1,5.2,0,2,2
63.2,51.7,104.1,73.7,42.9,39.5,24.4,1803.9,1,2,1,21.0,0,10,2
14.9,31.5,48.4,61.5,7.1,32.3,52.0,2899.1,7,5,0,14.0,0,2,0
20.0,34.9,49.2,49.3,27.4,19.9,36.1,1481.0,0,3,0,14.3,0,3,0
61.7,266.1,960.4,95.0,21.8,22.3,97.4,1333.5,1,4,0,21.5,0,7,3
28.6,47.3,122.5,60.4,35.1,32.8,14.1,790.9,0,3,1,20.8,0,1,1
42.2,52.9,147.1,57.6,21.9,26.2,73.3,2503.1,2,1,0,23.2,0,5,1
46.6,93.5,126.9,79.5,48.3,30.0,42.1,2409.6,2,3,0,6.8,0,3,2
59.0,165.2,540.2,95.0,19.9,36.8,19.1,715.9,3,3,1,5.3,0,6,3
54.2,11.2,15.8,64.2,33.2,39.3,9.9,1479.0,0,1,1,14.5,0,12,2
57.7,216.9,647.2,95.0,25.9,23.2,44.8,2301.7,3,3,0,21.5,0,8,3
51.3,70.6,232.8,67.8,22.2,32.7,15.6,2804.3,1,3,1,15.5,0,7,2
15.0,41.0,46.2,61.2,38.6,44.7,65.1,1577.0,0,3,0,9.3,0,12,0
13.7,62.1,111.4,69.0,39.2,43.2,56.9,1939.5,1,3,0,28.3,0,12,0
47.9,17.6,48.5,59.1,15.1,28.6,26.8,1473.3,1,2,1,20.0,0,4,1
56.9,349.1,1454.4,95.0,38.2,23.1,33.2,1849.4,3,2,0,28.9,0,9,3
65.4,177.4,705.9,95.0,10.2,32.6,89.2,2262.3,2,5,0,15.9,0,7,3
16.0,118.4,265.4,95.0,45.5,28.9,73.5,796.6,3,3,0,8.6,0,7,2
43.5,40.0,42.7,53.9,27.8,44.3,12.2,547.5,2,4,1,4.7,0,12,2
80.1,28.1,82.0,46.4,30.0,30.3,61.5,2650.7,3,2,0,8.4,0,10,1
47.9,21.0,24.1,45.1,27.8,30.3,9.7,1856.1,2,5,1,9.4,1,12,2
17.2,202.8,809.3,95.0,14.8,44.8,54.8,2057.0,2,2,0,6.4,0,7,2
8.9,68.2,155.3,93.6,10.3,35.5,4.3,2577.5,3,2,1,22.9,0,10,2
29.2,13.3,27.8,38.6,7.8,39.5,8.4,2910.3,2,4,1,20.8,0,2,1
79.5,73.3,131.4,77.4,47.4,37.8,51.5,2200.3,3,3,0,16.1,0,1,2
73.6,137.6,176.3,95.0,7.4,19.5,38.5,650.0,2,3,0,6.2,1,2,3
39.4,109.1,234.2,92.3,14.2,26.2,47.2,760.0,0,3,0,4.1,0,7,2
32.1,152.1,454.6,95.0,50.0,27.4,56.3,634.1,1,2,0,17.5,0,6,2
90.3,288.5,1113.0,95.0,6.0,24.5,22.2,1091.0,1,2,1,11.5,0,9,3
35.6,36.4,62.9,57.4,25.0,40.1,71.2,335.9,5,3,0,8.0,0,4,1
20.0,52.1,138.2,80.6,33.9,17.9,44.6,1979.3,1,3,0,17.2,0,12,1
43.1,41.6,123.7,66.0,7.9,37.9,37.8,456.7,2,4,0,18.3,0,3,2
82.2,68.9,83.7,65.2,43.5,36.3,37.6,1075.4,0,3,0,16.7,0,3,2
39.0,49.0,222.7,70.0,32.7,35.1,89.5,1384.6,7,2,0,23.5,0,6,1
49.3,63.4,161.6,65.4,30.3,26.0,32.5,2410.4,3,3,0,16.6,0,2,2
139.9,71.1,71.9,93.9,45.1,20.4,50.8,2802.8,1,2,0,15.0,0,10,2
21.7,30.0,45.2,47.0,13.5,26.5,67.0,1572.0,1,3,0,22.6,0,5,0
47.1,142.8,519.1,95.0,6.2,18.7,42.5,2804.2,2,3,0,48.2,1,6,3
90.0,136.9,330.8,95.0,10.5,34.7,74.8,2050.2,0,3,0,2.3,0,6,3
8.8,69.0,81.6,69.1,30.5,35.4,27.8,691.7,1,3,1,16.4,0,4,1
47.9,140.0,603.0,95.0,22.0,27.7,71.5,364.1,3,4,0,8.5,0,6,3
27.1,136.3,577.6,95.0,13.1,34.4,28.4,539.6,3,4,1,14.7,0,7,3
57.3,48.6,115.5,72.8,38.0,22.3,31.4,2719.0,5,4,0,17.7,0,1,2
25.0,219.6,998.9,95.0,16.4,15.7,63.6,1778.2,4,2,0,7.2,0,8,2
59.5,171.0,622.4,95.0,19.7,21.0,3.3,871.7,4,4,1,8.6,0,8,3
44.8,56.8,121.5,61.8,35.6,26.3,0.8,2738.6,4,2,1,6.1,0,2,2
43.1,59.6,169.7,65.8,32.9,16.1,5.9,1302.4,3,4,1,27.0,0,4,2
19.2,50.0,86.5,65.5,36.7,18.9,23.7,924.6,2,5,1,11.3,0,4,1
48.9,29.5,67.4,54.6,36.2,23.1,34.5,762.5,2,5,0,27.2,0,2,2
42.2,169.8,621.6,95.0,10.0,39.8,65.2,419.4,2,3,0,7.1,1,6,3
28.4,369.5,974.8,95.0,12.2,44.6,47.5,2016.6,1,1,0,19.3,0,9,2
35.0,49.3,65.9,75.5,44.1,44.6,97.6,2687.0,2,4,0,23.6,0,5,2
57.6,53.0,154.8,60.7,48.8,17.4,81.4,1006.4,1,4,0,17.0,1,10,2
38.4,133.3,628.4,95.0,19.1,20.4,77.0,2124.6,2,2,0,7.2,0,8,2
68.6,22.3,65.9,43.3,47.7,44.6,26.1,1966.8,0,4,1,19.9,0,3,2
78.7,10.7,13.9,52.7,23.2,18.4,0.1,1386.4,2,4,1,10.2,0,12,2
38.9,48.8,85.9,67.5,19.4,40.4,22.7,2303.5,1,5,1,19.0,0,10,2
44.6,95.9,312.5,83.9,20.8,41.2,23.9,1993.3,2,3,1,10.6,1,9,3
53.7,6.8,16.0,41.0,24.8,15.2,42.8,2916.0,0,4,0,20.9,0,2,1
42.0,64.7,67.4,86.5,10.6,41.4,2.3,2212.3,2,3,1,15.6,0,5,2
58.7,138.5,570.1,95.0,15.5,32.6,31.3,1907.3,3,5,0,13.9,0,7,3
42.4,51.4,59.8,64.3,46.3,16.9,92.6,1130.3,1,3,0,19.3,0,12,1
27.4,169.1,535.4,95.0,33.1,22.9,41.3,345.7,1,5,0,13.8,0,6,3
55.5,164.0,699.4,95.0,10.3,29.6,42.9,1966.0,1,4,0,16.8,0,9,3
52.5,36.3,58.1,68.0,8.1,43.6,23.3,2464.0,3,4,1,19.2,0,3,2
30.4,46.8,54.6,72.2,16.1,25.3,17.1,1138.8,2,3,1,6.9,0,3,2
69.7,19.4,36.7,58.6,7.9,20.1,81.5,337.5,1,1,0,18.9,0,2,1
38.0,22.3,47.0,63.3,29.8,27.2,88.8,2205.5,3,4,0,23.4,0,4,1
56.8,81.6,167.4,84.5,49.8,44.2,75.7,835.3,3,3,0,17.0,0,6,2
61.5,358.5,1494.4,95.0,23.0,32.3,14.8,445.4,1,1,1,31.9,0,7,3
91.2,82.2,233.4,95.0,6.5,36.9,27.9,1246.8,0,4,1,12.3,0,5,3
63.5,121.5,457.0,95.0,30.2,41.3,90.7,1589.0,1,2,0,24.4,0,9,2
64.0,61.5,90.0,83.5,6.6,15.0,38.6,2599.7,1,4,0,16.3,0,4,2
40.0,33.0,79.1,48.9,28.2,20.3,67.9,538.8,2,4,0,1.7,0,12,1
20.1,12.5,21.4,64.2,9.9,17.1,22.3,2431.0,3,4,1,18.0,0,2,1
103.5,104.7,432.0,87.8,9.5,37.7,73.7,1079.0,2,3,0,9.5,0,9,3
58.5,35.6,142.6,69.8,16.6,44.3,98.4,2823.5,0,5,0,5.9,0,8,2
27.6,41.4,118.1,56.4,23.2,21.1,82.4,2234.8,2,2,0,18.4,1,12,1
68.8,26.4,50.9,58.6,18.5,37.5,10.1,572.2,0,2,1,4.9,0,12,2
38.4,56.7,64.2,81.3,16.8,43.7,14.5,412.2,1,5,1,20.7,0,3,2
133.5,22.3,66.6,46.7,27.5,16.3,88.0,2540.3,0,2,0,12.2,0,3,1
15.9,40.1,49.1,59.4,41.2,32.6,27.4,258.2,2,3,1,13.3,1,3,1
50.4,81.5,124.1,78.4,6.0,29.7,45.6,824.9,2,4,0,18.3,0,2,2
60.7,18.2,32.1,53.0,8.0,24.4,31.8,2412.4,2,3,0,15.9,0,11,1
63.5,48.0,96.1,71.4,8.8,42.6,15.1,2656.3,1,2,1,14.6,0,11,2
69.1,59.8,137.9,87.7,49.2,17.0,52.5,1071.9,1,2,0,23.5,0,3,2
50.4,235.1,723.7,95.0,16.9,21.2,91.1,2792.1,3,2,0,15.9,1,6,3
77.6,125.7,222.8,95.0,28.3,25.8,2.0,1557.6,4,5,1,30.6,0,10,3
58.7,90.8,210.5,79.0,12.0,28.4,38.1,455.8,0,4,0,18.5,0,4,2
29.9,33.6,69.0,54.8,25.9,20.8,15.9,2824.3,3,3,1,28.7,0,3,1
62.6,246.2,719.2,95.0,36.4,25.5,55.5,2651.4,1,2,0,21.0,0,7,3
44.8,51.6,115.1,76.0,47.8,29.0,64.3,2645.0,1,3,0,13.4,0,10,2
45.3,37.7,105.2,59.6,33.9,27.4,90.3,786.6,2,2,0,16.0,0,10,1
29.5,86.0,87.6,76.0,47.0,35.1,6.1,1078.8,3,4,1,8.7,0,11,2
25.3,143.4,294.2,95.0,46.7,18.1,59.8,1745.0,3,3,0,7.2,0,6,2
14.8,26.8,38.2,54.7,40.7,17.3,19.5,677.0,3,2,1,8.3,0,10,0
24.5,21.1,29.7,48.4,27.8,30.5,21.3,2567.5,1,5,1,7.9,0,4,1
32.0,73.3,144.4,67.8,10.3,43.5,22.9,2475.1,2,2,1,10.2,0,4,1
67.6,92.3,271.3,95.0,40.8,42.8,27.8,2462.5,1,3,1,34.8,0,6,2
54.8,44.1,59.6,71.1,38.7,23.4,35.3,2739.5,1,4,0,11.7,0,10,2
19.4,27.4,54.5,53.5,37.5,43.9,86.5,1598.8,2,4,0,9.3,1,5,1
72.6,32.3,63.1,69.8,19.5,16.1,36.9,2543.8,2,2,0,16.6,0,2,1
44.3,33.1,93.0,73.8,21.6,33.0,85.4,1018.4,0,5,0,3.9,0,3,2
37.0,35.5,57.5,72.1,48.6,19.1,75.9,107.2,5,4,0,38.7,0,1,2
60.4,153.4,740.3,95.0,6.7,31.3,30.2,559.6,4,5,0,15.1,0,9,3
48.8,42.4,101.1,66.5,38.7,39.4,12.1,861.8,1,5,1,9.3,0,11,2
40.3,172.1,574.8,95.0,13.6,27.1,59.1,618.9,2,2,0,8.5,0,9,2
33.3,29.3,66.2,59.3,25.7,21.6,58.1,1689.9,5,4,0,9.6,0,4,1
56.3,43.9,70.7,78.8,47.8,42.2,60.0,551.5,2,3,0,20.2,0,4,2
35.8,46.8,102.4,60.1,26.9,32.0,8.0,1819.6,4,4,1,3.7,0,11,2
79.5,36.3,80.6,49.5,6.1,41.3,1.8,2216.9,1,5,1,17.4,0,3,2
63.1,197.5,544.6,95.0,7.6,18.4,4.1,557.0,2,2,1,9.4,0,8,3
71.5,46.6,52.4,53.6,45.7,20.1,80.1,1447.2,4,1,0,19.2,0,1,1
57.0,95.6,233.0,93.8,15.2,18.7,52.4,2011.6,2,3,0,10.1,0,2,2
76.2,191.3,645.6,95.0,27.6,27.6,7.6,460.0,0,4,1,23.5,0,8,3
23.2,39.5,49.4,78.1,39.6,31.9,9.5,780.9,2,3,1,25.1,0,3,1
65.3,34.8,46.0,50.6,39.4,23.5,96.3,2242.6,1,2,0,16.7,0,5,1
28.5,24.3,36.2,65.7,34.9,20.6,62.6,2772.5,1,4,0,25.3,0,10,1
56.3,216.8,864.1,95.0,47.8,38.4,99.4,1433.3,1,3,0,13.6,0,6,3
37.8,193.2,414.8,95.0,8.2,21.1,7.0,1298.6,3,3,1,7.9,0,8,3
18.2,59.9,125.4,68.0,19.1,41.8,29.2,677.3,1,4,1,19.2,0,1,1
68.5,164.8,759.7,95.0,49.1,34.8,76.4,1254.0,5,2,0,12.2,0,9,3
46.8,199.4,454.2,95.0,26.4,23.6,52.2,1781.8,2,3,0,31.4,0,9,3
61.9,46.2,74.3,68.3,26.5,29.7,81.2,1320.0,4,4,0,19.3,0,1,2
25.0,23.9,66.9,70.8,17.2,42.8,13.1,2048.1,2,5,1,9.6,0,1,2
51.0,49.7,113.2,77.6,13.0,33.0,15.5,1507.8,2,1,1,18.2,0,4,2
64.8,212.6,997.5,95.0,17.8,35.8,76.8,1297.1,2,2,0,8.3,0,6,3
62.8,59.9,97.0,71.8,37.3,40.2,56.9,339.4,3,5,0,2.1,1,11,2
43.6,226.8,502.0,95.0,15.4,19.4,34.9,1231.9,5,4,0,20.1,0,7,3
19.6,250.0,927.4,95.0,43.7,21.2,53.7,304.3,1,1,0,5.9,0,9,2
49.5,150.4,621.0,95.0,31.0,26.0,85.3,1976.2,3,2,0,11.8,0,7,3
34.4,31.2,66.7,70.6,26.9,20.9,46.1,2869.2,3,3,0,23.3,1,11,2
61.8,52.6,141.4,69.4,6.2,19.7,37.9,2089.7,5,4,0,20.1,0,1,2
56.0,114.5,567.6,94.2,23.0,36.1,33.1,1569.3,0,2,0,11.6,0,9,3
32.4,33.8,99.5,52.3,33.2,21.2,85.1,2129.0,3,3,0,10.3,0,2,0
40.8,34.0,52.5,76.7,13.4,20.7,43.4,1168.8,1,5,0,13.8,0,10,2
59.4,147.1,450.9,95.0,42.4,26.9,0.8,2671.6,1,1,1,14.3,0,8,3
55.2,296.4,808.8,95.0,35.3,35.8,45.5,1493.6,2,3,0,13.5,0,8,3
52.7,160.8,521.7,95.0,25.4,43.5,8.2,2979.5,0,3,1,19.4,0,7,3
40.3,220.2,607.6,95.0,12.9,27.8,38.9,178.7,2,5,0,12.3,0,9,3
57.2,47.2,81.0,82.3,34.5,37.6,71.3,2416.3,4,4,0,15.1,0,3,2
52.3,284.6,832.7,95.0,23.9,43.1,37.7,2281.6,3,1,0,7.7,0,6,3
64.1,39.6,109.2,79.3,31.0,20.5,54.4,2000.3,2,4,0,31.0,0,4,2
19.7,70.8,157.2,85.0,27.5,17.3,69.7,573.6,4,3,0,15.0,0,1,2
50.7,8.6,10.0,44.3,11.5,15.3,22.8,781.6,0,3,1,34.4,0,11,1
43.0,76.8,180.9,70.1,12.9,42.9,3.4,2420.8,2,3,1,9.9,0,3,2
58.1,41.7,118.5,51.1,19.5,32.5,51.5,1682.1,3,1,0,22.9,1,2,1
37.8,29.1,52.1,49.6,48.2,41.3,79.3,703.0,4,5,0,12.1,1,11,2
60.6,166.5,637.1,95.0,23.2,31.4,99.7,2580.2,0,4,0,16.6,0,9,3
