sea_surface_temp_c,atmospheric_pressure_hpa,wind_speed_kmh,wind_shear_kms,humidity_percent,coastal_distance_km,latitude,coriolis_parameter,cloud_top_temp_c,vorticity,previous_cyclone_30d,month,risk_level
20.1,1010.8,32.8,29.1,89.3,441.1,24.35,6.0125,-47.2,6.79,0,4,0
30.0,989.8,48.9,36.8,84.7,552.1,17.79,4.4549,-46.1,0.31,0,10,2
30.0,975.7,46.2,25.9,79.1,475.2,17.89,4.4807,-46.5,4.34,0,5,2
27.1,981.3,102.8,23.3,85.2,399.4,23.57,5.8321,-24.8,12.26,0,5,2
27.3,1012.3,31.6,9.4,91.1,242.5,16.12,4.0487,-33.0,1.42,0,2,1
27.4,1009.2,40.2,9.2,70.2,572.7,19.46,4.8579,-50.0,0.24,0,7,0
20.4,997.6,39.5,22.5,81.7,420.1,12.06,3.0466,-47.4,0.71,0,9,0
27.4,1016.4,20.3,16.0,61.2,375.1,16.25,4.0801,-44.9,1.12,0,1,0
30.1,979.7,57.0,3.7,83.1,98.5,16.8,4.2149,-26.0,11.06,0,5,3
21.8,1011.7,48.9,33.4,83.0,109.3,19.46,4.8584,-35.2,1.0,0,3,0
23.9,1023.7,47.5,19.3,77.7,324.8,12.73,3.2134,-58.1,1.56,1,1,0
25.0,1010.0,38.4,15.3,90.6,279.7,18.55,4.6406,-47.5,2.0,0,7,0
29.8,991.5,76.7,27.1,83.6,470.0,23.71,5.8636,-35.1,10.89,0,5,2
24.0,1015.4,45.9,21.3,79.4,452.4,21.52,5.3505,-48.7,0.28,1,4,0
22.8,1010.9,91.0,32.9,90.5,509.4,9.81,2.4857,-42.5,2.57,0,8,0
26.9,1037.9,73.8,29.1,66.3,818.2,19.85,4.9512,-34.1,19.36,1,5,1
27.3,1010.3,62.5,21.9,71.3,300.4,16.09,4.0411,-45.3,6.41,0,11,1
21.6,1008.5,41.8,15.1,62.8,686.2,18.05,4.5192,-59.5,1.2,0,9,0
21.0,1017.2,27.5,15.7,71.0,205.8,12.72,3.2104,-23.9,1.95,0,2,0
27.1,1012.9,54.1,28.5,84.1,369.3,19.17,4.7898,-52.1,10.07,0,10,1
27.7,1015.9,54.9,28.4,87.7,526.3,17.56,4.4007,-46.7,1.64,0,4,1
23.0,1009.6,42.8,60.4,88.8,387.7,21.9,5.4396,-45.5,0.23,0,9,0
24.8,1020.9,48.3,34.0,89.5,530.3,14.77,3.7193,-29.1,2.49,0,8,0
24.2,1005.8,54.1,15.4,82.2,439.1,23.28,5.7636,-57.5,1.28,0,12,0
27.9,987.9,60.1,42.0,67.9,394.5,10.05,2.545,-50.3,1.31,1,6,2
28.1,991.1,120.3,43.7,94.6,394.8,10.28,2.6031,-22.5,2.04,0,5,3
21.5,1017.2,46.9,16.5,84.9,141.0,16.37,4.1111,-32.1,1.24,0,2,0
26.5,994.8,24.0,21.6,89.8,661.7,14.86,3.7407,-37.6,5.66,0,5,2
28.9,985.8,41.1,4.4,71.6,450.1,23.15,5.733,-37.8,2.51,0,5,2
23.0,1001.4,75.7,35.1,62.0,639.4,10.36,2.6218,-35.3,3.0,0,3,1
26.1,1014.6,71.9,24.0,94.8,385.3,24.2,5.9774,-37.1,3.82,0,11,1
26.9,1008.4,53.0,20.1,91.3,254.9,24.66,6.0856,-57.0,0.77,0,7,1
23.3,998.0,22.1,2.3,79.8,359.1,15.84,3.981,-43.0,0.61,0,7,0
31.7,1004.7,50.2,7.6,75.5,416.0,14.42,3.6315,-41.3,0.16,1,10,2
21.0,1028.3,39.8,20.8,63.7,159.0,17.1,4.2876,-55.9,0.51,0,8,0
21.9,995.8,37.6,5.4,75.2,185.7,9.8,2.4828,-28.9,0.1,0,8,1
31.0,1019.1,54.8,31.2,85.3,447.0,24.3,6.0026,-46.7,3.87,0,10,2
28.1,971.7,17.5,27.0,88.4,325.0,10.27,2.6007,-48.9,3.95,0,5,2
30.3,973.2,15.9,10.6,62.3,503.9,20.28,5.0557,-44.3,23.53,1,6,2
28.6,989.5,79.8,27.5,77.2,156.5,21.65,5.3805,-44.4,0.49,0,10,2
21.1,1024.6,28.2,16.5,60.2,198.7,19.36,4.8352,-24.8,0.17,0,4,0
24.7,1015.2,32.5,19.0,67.2,88.1,17.6,4.411,-28.0,0.2,0,3,0
23.8,1012.8,55.8,17.2,89.0,294.7,16.55,4.1533,-26.9,0.22,0,8,0
27.9,1001.4,40.5,21.8,62.4,506.7,23.39,5.7897,-54.1,2.05,0,3,1
24.4,1021.8,45.4,16.2,85.4,643.2,20.33,5.0678,-48.9,1.69,0,9,0
27.8,970.5,55.5,17.7,69.2,544.6,12.92,3.2617,-27.3,1.24,1,6,2
22.1,999.2,49.9,17.8,79.2,497.8,19.44,4.8549,-39.2,1.98,0,12,0
20.3,989.9,50.2,37.5,79.8,53.8,24.44,6.0332,-37.9,0.31,0,12,2
24.6,1017.8,31.8,13.7,81.6,236.9,21.1,5.25,-57.9,1.77,0,3,0
28.4,974.9,50.0,28.4,68.0,219.5,20.16,5.0262,-21.5,15.03,0,11,2
31.8,984.8,62.3,6.5,93.5,204.5,22.25,5.5212,-38.3,3.63,0,11,2
27.8,1012.2,59.6,36.8,81.2,556.2,12.39,3.1283,-45.5,1.64,0,1,1
28.2,984.0,49.8,36.8,76.4,255.9,19.77,4.9339,-33.7,3.59,0,10,2
20.8,1015.3,22.3,15.7,93.6,108.3,24.53,6.055,-42.6,0.23,0,4,0
32.0,969.6,74.7,45.8,64.1,311.7,17.32,4.341,-45.9,5.52,0,10,2
28.1,1007.5,70.5,20.6,67.7,465.7,16.18,4.0638,-40.8,6.83,0,10,2
22.4,1001.1,35.0,52.2,81.0,256.1,14.01,3.5315,-51.7,0.73,0,12,1
30.6,995.9,76.5,21.7,61.9,1069.4,9.22,2.3377,-37.7,2.14,0,10,2
23.4,998.9,30.5,23.5,73.2,690.2,9.5,2.4075,-32.6,2.57,0,7,0
22.3,996.6,35.1,19.4,83.0,271.0,13.01,3.2821,-43.5,0.4,0,2,1
27.7,1007.9,82.0,23.2,68.7,553.9,22.29,5.5322,-29.6,0.42,0,1,1
27.5,1011.1,15.4,22.4,65.4,294.5,18.69,4.6723,-57.9,5.88,0,7,0
22.8,1026.4,41.4,29.8,86.9,366.9,24.15,5.9666,-24.6,0.19,0,8,0
25.9,1012.2,55.3,27.9,92.2,295.4,24.56,6.0628,-22.0,2.27,1,7,0
28.4,995.3,61.4,20.8,87.7,325.1,9.22,2.3358,-26.6,24.77,0,5,2
20.5,1009.6,32.1,11.1,85.8,232.8,10.5,2.658,-53.2,0.94,0,2,0
29.3,1002.8,51.8,24.9,79.6,93.1,23.45,5.8036,-20.3,29.89,0,6,2
25.1,1006.5,58.7,18.9,60.8,118.2,8.19,2.0766,-53.2,4.21,0,4,1
24.0,999.7,38.2,31.6,68.9,271.2,10.7,2.7081,-33.5,7.72,0,2,1
24.6,1012.3,53.5,40.5,81.7,659.3,16.93,4.2463,-59.2,4.14,0,4,0
23.1,1013.6,83.7,21.5,61.1,30.6,8.52,2.1596,-43.5,0.9,0,8,1
22.8,1014.0,55.1,30.9,84.4,308.3,16.22,4.0728,-26.5,0.84,0,8,0
26.1,1011.8,71.3,20.4,78.4,369.0,8.29,2.103,-55.0,3.66,0,2,1
20.2,1006.9,48.9,28.7,60.8,497.1,8.1,2.0547,-40.0,0.15,0,9,0
31.5,963.8,66.2,40.7,75.3,250.8,8.88,2.2509,-35.8,8.0,0,5,3
20.6,1019.0,59.1,53.8,69.8,349.1,19.21,4.7977,-50.2,4.18,0,12,0
26.4,1022.6,42.1,7.2,70.9,598.1,14.27,3.5947,-35.3,2.25,0,2,0
28.0,996.2,56.9,29.7,80.0,517.3,24.53,6.0547,-55.8,3.98,0,6,2
26.8,1014.9,43.8,19.0,79.5,457.4,9.02,2.2859,-34.1,3.05,0,2,0
25.5,1014.7,16.7,28.8,82.2,522.4,20.68,5.1509,-52.4,2.28,0,3,0
26.0,1014.0,59.7,11.5,89.9,367.9,14.81,3.729,-53.7,4.29,0,11,1
20.6,1020.1,24.8,17.7,85.7,425.6,13.43,3.3863,-33.4,4.15,0,3,0
23.6,1021.5,36.8,58.0,71.8,289.3,20.34,5.0699,-28.3,0.27,0,8,0
20.1,1009.6,71.9,25.1,90.0,500.1,18.48,4.6222,-46.7,2.02,0,3,0
20.3,1015.7,42.3,15.1,87.3,318.5,9.21,2.3355,-20.8,1.17,0,4,0
28.9,986.5,53.0,21.2,72.9,55.6,20.89,5.1993,-23.0,1.1,0,11,3
25.1,1001.7,43.2,30.4,90.3,92.9,18.69,4.6723,-23.3,1.73,0,7,1
25.7,1015.6,23.6,26.5,65.6,634.3,20.3,5.0599,-42.1,1.55,0,4,0
28.7,970.9,58.1,38.4,88.7,482.9,18.23,4.5613,-30.7,11.1,1,10,2
20.4,1018.2,46.4,32.0,68.0,256.6,18.16,4.5466,-53.6,2.0,0,3,0
28.2,992.3,30.3,22.9,90.6,239.6,18.75,4.6868,-20.8,1.2,0,11,2
25.6,1014.1,65.7,20.6,80.4,413.7,12.87,3.2479,-57.4,0.33,0,1,0
22.9,1008.8,48.6,28.0,62.9,505.3,20.24,5.0453,-40.6,0.39,0,7,0
23.4,1016.7,46.7,6.5,91.1,281.7,19.0,4.7475,-32.2,0.24,0,9,0
23.9,1005.0,43.2,19.3,79.9,457.5,24.27,5.9944,-26.9,0.05,0,8,0
31.6,976.9,46.3,31.7,67.3,103.4,22.22,5.5162,-46.0,1.98,1,5,3
27.0,1009.4,24.6,12.4,75.0,377.8,17.39,4.3592,-42.9,0.96,0,11,1
20.4,1011.9,52.5,41.3,72.3,357.0,20.31,5.0628,-40.9,0.36,0,2,0
27.1,1021.3,29.5,30.1,91.8,442.2,19.4,4.8445,-26.4,0.16,0,9,0
27.2,984.7,132.2,24.8,89.2,51.9,19.62,4.8964,-32.8,21.11,1,10,3
24.7,1007.4,40.2,17.9,84.6,331.6,21.79,5.4138,-24.4,0.1,0,4,0
20.1,1012.8,13.4,38.1,76.8,586.5,13.74,3.4632,-26.0,3.09,0,8,0
23.4,1019.2,59.4,20.4,71.1,370.4,17.28,4.3313,-21.9,1.77,0,3,0
27.7,1003.5,41.3,27.8,62.4,344.3,19.16,4.7874,-31.5,3.02,0,4,1
31.5,994.1,55.7,21.5,60.4,92.6,12.59,3.18,-47.8,3.04,0,6,3
25.9,1005.2,53.7,9.3,67.7,134.3,14.76,3.7165,-51.3,0.76,1,7,1
22.8,1013.8,56.3,39.7,90.6,159.6,9.63,2.4387,-57.1,0.43,0,4,0
20.5,1011.6,60.9,25.6,82.6,281.8,8.08,2.0491,-45.3,1.38,0,4,0
20.3,1002.2,39.4,30.2,89.0,350.5,14.97,3.7681,-47.5,0.52,0,9,0
22.2,1016.9,37.3,27.9,79.7,352.7,18.16,4.5445,-38.7,1.79,0,1,0
26.9,996.5,80.8,38.6,68.5,499.7,10.83,2.7411,-52.2,0.17,0,4,2
26.5,1005.5,34.9,27.4,94.6,409.7,17.19,4.3102,-50.2,0.06,0,4,0
29.4,976.7,30.9,10.0,67.8,495.4,18.44,4.6132,-37.1,1.54,1,6,2
25.0,999.7,29.1,9.6,63.2,31.6,19.58,4.8868,-37.0,0.15,0,3,1
22.5,1008.8,41.1,31.9,64.0,95.2,17.22,4.3179,-30.1,1.23,0,4,0
31.6,1003.9,44.2,60.5,67.0,368.8,8.18,2.0761,-56.2,2.2,0,11,2
28.8,970.3,56.4,19.9,80.6,290.9,10.04,2.5424,-59.6,11.77,0,11,3
24.6,1012.4,42.2,8.7,86.4,220.4,9.3,2.3576,-44.3,2.13,0,2,0
30.7,977.9,30.7,45.3,91.3,317.7,24.15,5.9658,-35.4,1.05,1,11,2
21.9,1011.5,53.8,62.4,78.8,357.9,23.55,5.8282,-52.8,4.59,0,2,0
26.7,1005.0,45.0,23.5,93.1,450.0,22.59,5.6021,-28.8,0.41,0,1,0
25.6,1008.7,60.7,29.8,73.8,309.9,21.33,5.3046,-22.0,0.89,0,4,0
28.3,986.6,43.3,46.8,77.4,260.1,12.92,3.262,-30.0,6.7,0,11,2
30.9,976.0,34.5,34.1,76.7,95.3,8.97,2.2737,-30.4,2.55,0,6,3
25.9,1018.9,16.9,20.5,70.2,238.2,20.92,5.2075,-30.3,2.34,0,9,0
31.0,967.2,37.2,11.4,60.1,551.1,20.41,5.0859,-22.4,3.47,0,10,2
27.0,1002.3,25.0,24.9,65.0,525.2,22.89,5.6733,-56.5,0.87,0,12,1
20.6,1010.7,44.4,7.6,77.0,529.0,21.34,5.3079,-52.8,4.89,0,7,0
23.0,1023.2,66.0,5.1,71.7,175.7,10.22,2.5875,-28.3,2.38,0,4,0
25.7,1012.7,73.9,30.2,85.6,230.2,13.46,3.3936,-58.8,0.3,0,8,0
26.0,1007.6,13.8,26.9,78.2,333.0,10.21,2.5864,-36.7,1.65,0,9,0
28.7,971.1,30.1,3.8,90.8,415.8,13.44,3.3889,-32.5,0.58,1,10,2
23.4,1002.9,24.1,14.6,79.5,309.8,17.71,4.4356,-27.0,0.36,1,9,0
25.7,998.6,51.9,17.3,93.6,587.3,10.96,2.7724,-36.3,7.04,0,12,1
20.7,998.2,43.1,53.0,86.3,574.5,21.53,5.3519,-21.5,2.98,0,8,0
23.3,1015.4,47.6,29.6,90.4,498.2,20.04,4.9988,-41.0,0.25,0,1,0
28.0,948.1,50.2,27.0,62.4,115.2,17.15,4.2999,-46.4,4.36,0,6,3
29.5,972.7,94.9,12.6,75.1,357.0,20.3,5.0598,-24.0,0.97,0,5,3
27.2,981.4,76.1,24.8,86.2,126.7,10.21,2.586,-46.4,1.6,0,11,2
20.5,1008.2,35.6,30.2,63.1,233.1,10.2,2.5834,-53.8,5.12,0,9,0
20.4,1007.4,42.5,24.0,84.5,520.0,14.8,3.7251,-44.8,2.26,0,3,0
20.6,1008.3,43.5,21.8,93.8,478.0,18.36,4.5938,-49.6,0.1,0,4,0
26.0,999.4,64.1,6.6,80.8,319.3,13.39,3.3784,-33.1,2.45,0,7,1
24.3,1026.8,43.9,20.5,87.6,144.4,14.15,3.5655,-47.5,1.99,0,3,0
26.6,996.3,54.2,43.6,89.7,400.5,16.58,4.1612,-37.2,7.45,0,6,2
20.6,1002.9,46.6,30.9,73.8,146.0,9.87,2.4997,-40.8,0.96,0,1,1
26.5,1009.7,72.6,28.8,77.6,120.9,16.22,4.0726,-32.7,0.14,0,1,1
20.7,1001.1,70.2,14.8,77.4,1017.8,24.49,6.0453,-41.4,11.65,1,1,1
27.2,1019.4,97.1,13.6,94.5,275.5,23.43,5.8001,-31.7,6.08,0,11,2
27.8,1016.7,28.7,26.6,75.7,486.5,24.68,6.0889,-23.3,0.63,0,3,0
30.6,988.3,58.7,14.5,93.5,185.9,16.65,4.1786,-39.0,0.34,0,10,2
29.1,971.3,33.9,29.5,63.0,240.6,13.65,3.442,-42.1,2.89,0,11,2
25.6,1009.3,22.0,19.6,90.6,86.1,15.28,3.8445,-55.0,5.81,0,4,0
26.9,1015.1,30.4,12.7,74.8,638.3,12.53,3.1644,-26.6,0.3,0,8,0
22.8,1007.8,27.4,15.9,64.5,478.5,24.06,5.9452,-20.3,0.98,0,9,0
27.5,997.8,32.9,27.8,62.7,537.4,23.52,5.8197,-40.7,0.02,0,7,1
20.4,1007.5,65.7,30.7,72.2,262.5,18.76,4.6903,-37.1,1.23,0,12,0
27.7,1006.5,41.0,25.7,81.7,554.3,19.43,4.8518,-54.1,0.96,1,6,1
26.7,1007.0,58.2,44.6,64.0,436.5,17.58,4.406,-39.4,5.2,0,12,1
27.6,1005.6,41.3,19.1,69.3,431.1,23.84,5.8938,-32.7,0.1,0,8,0
20.5,1005.6,62.8,18.8,68.3,293.0,9.59,2.4293,-59.7,1.36,0,7,0
26.9,1003.3,96.7,9.1,72.0,103.8,12.69,3.2033,-28.2,0.25,0,10,2
21.7,1018.4,43.8,40.8,86.3,435.8,21.25,5.2866,-24.8,0.54,0,12,0
24.1,1008.5,68.2,22.3,85.3,692.1,15.4,3.8722,-38.3,2.42,0,9,0
31.7,979.7,178.4,11.5,77.3,288.7,14.91,3.7531,-53.9,6.05,0,11,3
29.2,1004.8,33.0,7.8,76.5,364.2,10.6,2.6828,-34.8,6.14,0,6,2
22.9,1028.2,31.3,13.2,92.9,264.3,12.59,3.1792,-47.6,0.15,0,2,0
24.9,1001.6,36.7,24.5,90.0,510.3,12.5,3.1578,-53.5,1.18,0,1,0
31.5,978.6,99.8,21.9,82.2,457.8,24.24,5.9871,-45.4,7.03,1,6,3
29.7,993.4,57.7,31.3,65.3,208.7,13.0,3.2818,-46.4,1.68,0,10,2
30.2,997.9,54.4,17.0,83.8,430.9,16.04,4.0292,-55.9,12.16,0,10,2
30.6,1017.6,38.2,35.9,93.9,217.9,11.0,2.784,-32.8,0.43,0,6,2
25.5,1010.8,32.0,5.9,83.5,529.0,23.79,5.8821,-59.9,1.63,0,3,0
25.6,1013.7,58.0,40.0,78.8,223.0,21.9,5.4401,-22.8,0.56,0,9,0
22.2,1021.4,37.8,3.1,83.0,143.0,10.53,2.6657,-49.7,2.14,0,1,0
22.0,1013.7,77.8,12.3,60.8,233.9,22.66,5.6183,-36.1,2.78,0,8,0
23.0,1006.0,24.1,74.5,80.6,132.8,19.44,4.8533,-21.1,3.59,0,12,0
31.9,990.2,58.8,18.3,78.2,446.2,23.55,5.8267,-21.0,2.77,1,6,2
27.9,1015.4,21.7,27.9,80.1,205.9,8.94,2.2671,-57.3,0.37,0,7,0
29.0,1012.8,16.4,52.6,79.3,87.8,19.5,4.8692,-37.4,0.77,0,11,2
27.6,979.6,76.2,41.4,75.7,317.2,9.4,2.3824,-32.6,7.02,1,5,2
26.1,1017.7,32.2,29.3,64.2,469.4,14.5,3.6507,-37.8,1.54,0,12,0
26.7,997.6,33.6,34.4,67.5,112.5,21.18,5.2693,-38.9,4.35,0,4,2
31.3,1011.2,35.9,8.5,63.4,236.2,10.42,2.6371,-58.0,8.15,0,6,2
24.0,994.3,40.5,22.6,67.7,83.8,11.06,2.7968,-50.5,3.23,0,4,1
20.0,1002.0,38.0,25.4,67.4,163.2,19.43,4.8522,-43.1,3.95,0,12,1
24.3,992.9,45.1,28.2,63.5,350.1,22.25,5.5229,-55.9,1.55,0,9,1
26.3,1019.1,58.6,24.3,83.8,357.1,16.34,4.1039,-22.2,0.82,0,2,1
29.0,1009.3,59.9,3.4,69.4,162.4,24.45,6.0361,-38.6,4.26,0,10,2
24.4,1011.3,32.7,16.5,92.8,266.1,19.97,4.9814,-36.8,0.79,0,7,0
24.6,1010.1,16.1,27.6,63.7,86.6,12.41,3.1347,-53.4,0.81,0,4,0
21.0,1013.5,26.6,6.2,89.1,562.9,21.13,5.2576,-31.0,0.86,0,1,0
23.4,1012.1,69.6,30.5,94.6,561.8,11.4,2.8832,-27.7,4.26,0,3,0
22.5,1007.0,28.2,44.2,87.1,415.0,13.71,3.4559,-23.3,1.57,0,1,0
31.5,962.3,83.7,8.0,63.4,261.0,11.46,2.8966,-51.5,2.13,0,6,3
26.9,990.0,69.7,10.9,68.4,260.6,23.28,5.7637,-22.8,0.59,1,11,2
20.7,996.9,22.7,26.9,93.5,400.4,18.58,4.6481,-46.7,3.06,0,3,0
28.5,980.3,74.8,38.6,80.7,404.9,8.14,2.0643,-42.1,0.2,0,10,2
28.4,988.2,52.2,21.8,80.2,125.5,17.19,4.3094,-49.3,0.52,1,5,3
22.9,997.4,28.9,30.9,84.3,511.8,18.61,4.6538,-54.9,5.54,0,8,0
24.4,1021.9,44.9,33.3,63.6,445.6,19.69,4.9149,-35.4,2.9,0,2,0
29.1,1000.1,42.5,27.7,86.0,310.5,17.99,4.5041,-29.0,8.39,0,6,2
30.0,994.0,47.5,35.7,84.8,501.9,11.92,3.0114,-41.3,0.33,0,11,2
29.0,989.6,23.4,28.8,87.6,499.1,15.91,3.998,-30.0,3.9,0,11,2
26.4,998.3,59.9,15.6,60.4,526.2,22.22,5.5144,-20.1,0.26,0,7,1
20.7,1013.1,56.9,29.5,77.6,161.4,18.94,4.7333,-25.8,0.26,0,7,0
20.9,1016.5,29.3,38.3,83.3,289.0,8.42,2.1364,-58.1,0.05,0,7,0
26.7,1022.7,29.8,37.9,61.2,277.9,9.0,2.2815,-45.4,2.74,0,1,0
21.0,1012.6,33.1,34.4,83.5,282.6,14.3,3.6026,-40.1,1.75,0,8,0
28.8,988.8,30.6,28.5,68.0,173.9,18.47,4.6209,-39.1,9.81,0,5,2
25.7,1014.5,33.0,26.5,60.8,322.9,22.51,5.5826,-33.8,1.19,0,3,0
20.3,1001.0,53.4,22.9,81.6,424.0,20.11,5.0139,-46.5,1.91,0,4,1
21.5,1010.8,37.9,5.0,78.4,542.4,22.66,5.6194,-38.2,0.51,0,3,0
20.2,1005.2,32.1,9.3,93.5,312.6,18.92,4.7283,-47.6,0.11,0,1,0
24.6,1005.5,27.0,21.0,74.4,380.4,8.54,2.1661,-54.7,3.29,0,7,0
27.3,978.4,69.5,27.5,88.1,380.3,23.17,5.7391,-34.2,5.76,0,5,2
30.7,985.2,61.2,32.4,64.4,89.6,11.06,2.7973,-29.8,17.96,0,10,3
31.0,976.4,61.7,49.4,84.1,48.1,15.67,3.9383,-59.3,12.06,0,10,3
21.3,1020.8,29.6,20.5,91.9,241.0,15.27,3.8403,-52.3,0.11,0,9,0
22.5,1004.6,29.5,25.7,62.3,437.6,11.44,2.8917,-22.6,0.39,0,3,0
30.0,998.3,37.0,28.0,90.6,463.2,17.82,4.4643,-29.9,2.08,1,10,2
27.5,1009.1,15.1,2.7,76.5,69.1,12.1,3.0564,-30.4,2.47,1,4,1
32.0,1013.2,65.2,19.9,77.8,387.6,17.73,4.4424,-22.3,0.03,0,6,2
21.2,1015.3,55.0,25.4,77.7,311.2,13.91,3.5052,-26.2,3.74,0,2,0
25.0,999.9,55.9,34.3,60.0,546.3,9.15,2.3204,-48.0,2.92,0,1,1
26.4,1024.0,46.5,26.5,92.5,674.3,19.78,4.9343,-29.5,1.68,1,9,0
24.7,1009.9,56.8,12.0,76.2,452.0,9.39,2.3803,-32.6,0.33,0,3,0
23.3,1019.4,62.1,26.4,66.1,379.2,24.47,6.0406,-30.3,0.44,0,2,0
20.8,1001.5,74.3,18.6,68.8,480.1,17.58,4.4051,-39.0,0.73,0,4,1
27.4,1003.8,55.4,16.6,67.7,147.7,19.29,4.8176,-56.4,2.86,0,3,2
21.8,998.4,39.6,13.7,85.9,167.6,21.63,5.3755,-24.0,0.1,0,8,1
21.0,1003.5,25.9,4.9,86.3,485.4,14.99,3.7714,-31.2,2.61,0,12,0
29.3,1004.6,41.7,14.0,79.1,107.6,21.04,5.2369,-48.0,2.22,0,6,2
21.2,1000.7,48.7,49.5,82.6,463.4,17.71,4.4354,-58.1,0.04,0,3,0
25.2,1007.0,51.8,14.4,67.4,451.3,23.2,5.7463,-51.0,0.88,0,9,0
24.4,1001.9,37.5,21.2,60.7,13.5,21.04,5.2349,-58.9,0.15,0,7,1
20.3,1014.4,18.0,13.0,81.7,111.5,20.35,5.0709,-32.5,1.29,0,9,0
29.6,1021.4,44.9,12.0,79.1,470.1,15.1,3.7989,-53.4,0.31,0,11,1
24.0,1018.1,29.4,25.1,77.6,364.2,12.37,3.1249,-34.3,5.55,0,4,0
27.4,1021.1,55.7,16.1,88.6,393.0,13.57,3.4219,-42.1,1.48,0,2,1
25.0,1000.6,50.7,19.5,71.5,457.3,10.01,2.5361,-29.2,1.5,0,8,1
24.8,1012.6,47.8,14.8,86.1,549.3,22.33,5.541,-52.3,1.08,0,3,0
28.0,994.2,62.9,27.2,66.2,587.7,8.7,2.2057,-45.5,1.72,1,5,2
31.0,982.9,79.3,57.8,70.9,143.7,15.85,3.9823,-24.1,1.12,0,5,3
28.0,1026.5,35.4,6.7,67.2,345.1,17.02,4.2685,-25.6,0.0,0,2,0
23.9,1005.3,46.1,34.2,71.9,426.5,23.82,5.8912,-40.6,0.13,0,1,0
27.4,1020.3,59.8,25.3,60.6,282.2,21.44,5.3318,-37.6,5.46,0,12,1
27.2,1010.4,28.7,26.3,79.9,261.5,19.86,4.9542,-46.7,6.24,0,5,1
29.9,997.2,106.5,27.0,88.9,272.8,12.41,3.1336,-56.5,5.99,0,6,2
21.5,1020.6,45.7,8.6,84.9,576.9,22.1,5.4858,-39.1,1.06,0,3,0
22.5,986.4,59.2,23.5,82.6,415.2,16.99,4.2604,-36.2,0.74,0,1,1
28.1,1001.9,77.5,18.1,73.1,455.1,20.35,5.0709,-57.7,2.33,0,6,2
29.7,993.2,39.5,15.6,77.9,207.6,13.46,3.3941,-51.2,1.18,1,6,2
21.6,1017.0,40.4,25.4,88.4,514.5,9.21,2.3332,-57.2,0.23,0,8,0
24.6,1009.1,30.3,9.4,85.6,351.4,22.17,5.5036,-57.6,0.06,0,12,0
26.7,1011.1,57.3,57.8,81.1,198.7,21.08,5.245,-47.9,0.24,0,3,1
24.1,1015.4,36.0,16.1,62.6,800.9,14.46,3.642,-57.4,4.73,0,8,0
22.3,1015.3,41.8,10.6,62.9,59.0,23.24,5.7556,-31.7,0.91,0,2,0
26.3,1013.8,59.8,23.2,65.0,450.4,12.47,3.1485,-44.3,1.59,0,9,1
22.9,1010.3,58.0,35.3,65.5,526.1,8.58,2.1764,-48.7,4.39,0,2,0
25.2,1011.4,46.0,8.7,83.2,760.5,8.46,2.1455,-20.7,0.68,0,12,0
24.3,1026.0,23.7,21.2,87.9,471.3,22.68,5.6233,-31.9,0.65,0,8,0
26.4,956.6,84.7,5.1,89.7,584.5,23.38,5.7883,-29.1,1.71,1,5,2
24.2,1013.9,20.2,28.4,78.1,766.0,24.37,6.0172,-23.1,3.28,0,8,0
30.8,988.4,77.6,28.0,69.8,491.7,9.46,2.3965,-29.2,2.44,0,11,2
30.3,997.2,42.9,35.7,90.5,494.4,17.61,4.4129,-23.4,0.81,0,5,2
25.4,1029.2,30.1,38.9,85.7,540.4,21.41,5.3229,-20.6,0.6,0,9,0
28.8,982.8,33.2,37.7,80.7,311.6,22.93,5.6815,-23.1,5.45,0,11,2
30.8,1001.7,30.0,21.0,77.1,458.9,24.76,6.1072,-44.0,5.12,0,10,2
20.2,1009.1,23.8,29.5,80.6,197.5,8.27,2.0972,-54.8,6.01,0,8,0
22.6,1007.1,36.1,5.4,90.5,7.9,21.84,5.4245,-34.5,1.24,0,12,1
23.7,1024.7,47.3,18.5,80.8,610.4,23.96,5.9229,-51.8,1.29,0,2,0
27.4,1002.4,50.5,73.6,88.5,435.0,17.93,4.4899,-33.8,0.76,0,9,1
28.9,969.2,36.4,33.0,70.1,425.5,12.39,3.1284,-28.5,4.62,0,11,2
24.9,999.6,46.3,7.5,92.7,83.3,11.45,2.8942,-29.4,2.21,0,2,1
30.0,962.3,108.0,31.8,64.8,206.5,18.61,4.6538,-37.8,33.24,0,10,3
23.3,997.7,52.3,7.9,75.2,606.2,14.31,3.6058,-25.3,0.87,0,2,1
21.7,999.2,45.8,11.5,90.4,420.8,14.84,3.735,-51.3,1.32,0,7,0
28.2,1012.4,63.8,12.6,61.0,545.0,10.72,2.7139,-49.8,6.0,0,6,2
30.6,999.2,24.4,13.1,93.2,511.8,18.11,4.5345,-35.1,8.09,1,10,2
20.7,1016.7,90.8,36.1,89.2,384.8,20.39,5.0824,-46.7,0.56,0,4,0
23.7,1006.6,30.6,21.6,75.4,543.4,10.88,2.7521,-48.9,0.31,0,2,0
25.3,1009.0,25.5,18.7,84.6,537.9,12.57,3.1747,-20.3,1.32,0,12,0
31.4,996.2,35.5,20.8,78.3,262.0,20.56,5.1218,-43.3,0.11,0,11,2
28.0,1003.6,67.9,23.7,83.2,569.3,15.1,3.7981,-25.3,0.09,0,2,1
