temperature_c,temp_max_c,temp_min_c,temp_trend,humidity_percent,heat_index,wind_speed_kmh,uv_index,consecutive_hot_days,urban_area,soil_moisture_percent,cloud_cover_percent,previous_heatwave_30d,month,risk_level
40.0,47.3,35.3,0,66.3,48.6,41.5,7.6,6,0,34.4,86.8,0,6,2
16.7,20.9,8.3,0,90.6,16.3,34.6,1.1,2,1,55.8,8.6,0,9,0
44.3,48.2,33.0,1,58.8,51.7,13.5,7.8,2,1,31.3,10.8,0,4,2
45.9,47.6,34.0,1,67.2,54.0,26.3,6.1,4,1,33.4,16.7,0,6,3
38.7,45.6,31.2,1,63.6,46.6,40.7,5.6,4,0,35.2,3.0,1,7,2
20.5,19.6,11.0,0,88.6,19.7,19.4,0.0,1,1,60.3,50.1,0,9,0
45.9,50.9,36.8,0,55.1,53.9,25.3,8.3,2,1,38.8,98.1,0,5,3
15.0,19.2,10.8,1,95.0,15.0,13.8,1.9,0,0,57.8,3.2,0,8,0
22.2,26.5,18.6,0,82.1,22.2,19.1,2.4,0,0,63.2,72.2,0,2,0
15.3,17.4,11.7,0,95.0,15.3,20.8,0.0,3,0,64.2,61.9,0,2,0
40.1,43.7,36.1,1,65.6,48.6,21.8,5.4,5,0,49.3,96.3,0,5,2
35.9,40.0,32.4,1,66.5,43.2,32.5,4.8,1,0,46.0,38.3,0,9,0
36.0,38.7,29.8,0,78.1,44.7,13.5,4.8,2,0,37.6,62.7,0,4,1
35.9,36.6,25.7,1,80.5,44.9,21.9,6.8,4,1,46.7,80.2,1,5,2
25.0,29.4,19.9,0,75.5,25.0,30.2,1.8,3,0,58.0,98.0,0,9,0
31.0,34.7,20.6,0,88.9,35.3,7.9,4.9,1,1,43.7,68.0,0,5,0
46.3,50.8,37.0,1,43.5,53.3,11.8,6.9,8,0,36.7,90.2,1,6,3
16.8,20.3,10.8,1,95.0,17.0,26.3,0.8,2,1,67.0,83.5,0,11,0
37.7,40.4,30.1,1,72.6,46.8,15.3,5.4,1,1,45.7,6.5,0,10,1
47.2,50.6,40.9,1,47.4,55.1,37.4,7.8,6,0,38.7,5.8,0,7,3
42.0,49.8,36.7,1,68.1,51.6,27.4,6.3,5,0,31.2,26.5,0,4,2
18.9,24.2,12.3,-1,95.0,19.2,46.1,0.0,1,1,52.3,48.3,0,8,0
37.5,41.6,31.3,-1,61.7,44.7,11.5,5.4,3,0,42.5,95.7,0,1,1
48.2,50.8,43.7,1,56.9,57.9,32.4,8.4,4,0,37.8,46.0,1,5,3
39.8,42.7,33.0,-1,59.1,47.4,20.8,6.9,4,0,41.3,23.2,0,6,2
44.6,50.3,36.3,1,47.5,51.9,29.9,7.1,0,0,26.3,72.3,0,6,2
38.5,38.6,31.1,1,60.3,42.6,22.4,5.8,3,1,37.7,5.3,1,6,1
39.0,40.3,31.6,-1,70.8,45.5,20.7,5.4,2,1,33.7,91.2,1,7,1
15.0,20.1,9.7,0,95.0,15.0,10.1,0.0,0,0,67.5,1.3,0,9,0
40.2,42.3,26.7,0,61.7,45.9,15.1,4.4,1,1,40.2,4.0,0,5,1
41.5,42.7,29.6,0,65.9,48.9,13.6,7.9,3,1,30.4,78.6,1,4,2
43.2,43.6,32.0,0,62.8,49.6,35.0,5.5,1,1,39.6,36.5,0,7,1
46.4,45.2,39.3,0,55.3,53.7,37.0,8.7,1,1,43.4,50.0,0,7,2
26.6,26.5,16.9,1,84.5,24.4,25.3,2.0,1,1,46.8,69.0,0,8,0
15.0,19.4,6.1,0,95.0,15.0,29.1,1.7,1,0,74.7,61.7,0,1,0
36.0,37.9,27.3,1,67.1,41.2,25.8,3.4,0,1,41.0,51.5,0,10,0
24.9,28.8,17.2,0,81.5,24.7,23.6,2.9,1,1,58.9,90.9,0,11,0
32.9,32.4,21.3,-1,83.0,38.5,19.6,5.3,1,1,44.8,24.3,0,10,0
30.5,36.3,21.4,-1,86.2,37.6,23.2,4.8,0,0,40.3,44.7,1,4,0
19.4,21.3,13.2,0,89.8,19.7,34.5,0.2,0,1,63.8,77.6,0,2,0
35.1,41.3,26.3,1,69.8,43.1,22.4,3.7,3,1,54.0,81.0,0,9,1
43.1,45.4,33.6,1,68.4,54.1,38.8,8.2,3,1,40.1,74.1,0,7,2
21.7,26.9,15.7,-1,80.1,21.7,7.7,3.6,1,0,64.9,80.3,0,2,0
26.3,28.8,15.0,1,86.7,26.4,42.7,2.1,0,1,61.8,68.2,0,1,0
30.1,35.8,23.0,1,79.1,36.8,21.3,3.2,1,1,41.3,70.2,0,3,0
41.5,46.6,33.3,1,70.2,51.2,35.3,5.3,1,1,43.7,54.2,0,11,1
43.0,48.3,36.6,-1,59.1,51.6,20.4,8.7,5,0,35.3,85.5,0,4,3
40.4,46.2,30.7,1,53.0,47.4,25.3,8.3,2,0,33.2,65.3,0,4,2
40.2,41.6,30.6,-1,59.9,45.0,28.2,7.2,1,1,36.8,10.9,0,7,1
39.4,43.3,30.2,1,65.5,49.1,30.0,6.2,2,1,35.6,54.2,0,4,2
27.0,27.7,19.8,1,77.8,26.6,26.2,4.3,1,1,48.8,26.9,0,11,0
40.5,47.7,36.9,1,54.9,47.8,24.4,6.4,3,0,42.4,0.1,0,4,2
32.4,38.6,27.4,1,75.9,39.6,10.4,4.2,0,1,37.7,41.2,0,2,0
15.0,17.5,5.9,1,95.0,15.0,24.8,1.1,2,0,70.4,61.4,0,1,0
16.6,20.5,12.0,-1,95.0,16.6,53.8,2.1,0,0,71.5,22.1,0,2,0
51.3,57.2,43.4,1,46.2,59.3,7.7,9.5,1,1,21.9,31.6,0,4,2
36.4,38.5,29.3,-1,66.8,43.9,27.5,4.1,0,1,38.8,30.4,0,4,0
17.6,19.6,12.7,1,95.0,17.6,60.0,2.1,1,0,70.5,82.6,0,1,0
44.4,47.0,38.5,0,52.3,52.3,37.5,6.1,3,1,44.8,1.2,0,4,2
44.3,47.8,34.0,1,55.4,50.5,23.3,6.4,5,1,31.9,84.3,0,6,2
37.8,41.9,28.3,1,70.2,44.1,26.8,6.0,1,1,40.3,46.2,0,10,1
30.0,30.2,20.8,0,79.8,34.1,24.5,2.5,0,1,48.3,18.5,0,3,0
41.6,49.3,36.8,-1,53.9,49.1,20.6,7.0,7,0,33.2,92.4,1,7,2
33.5,35.9,23.5,0,83.2,42.1,25.5,3.8,0,1,54.3,40.4,0,8,0
20.6,23.2,15.2,-1,95.0,21.1,30.4,1.6,1,1,60.7,43.2,1,9,0
19.1,18.1,9.4,-1,95.0,18.5,35.2,0.0,1,1,55.2,76.6,0,11,0
31.7,31.9,20.7,1,74.8,36.3,22.4,5.3,2,1,45.9,90.2,0,7,0
25.1,27.7,20.5,-1,91.2,25.1,25.8,3.1,0,0,46.6,51.5,1,1,0
32.6,39.0,24.6,0,74.0,39.5,20.5,6.0,1,0,39.6,70.0,0,5,0
51.5,56.6,43.8,-1,53.3,61.4,14.5,9.3,6,1,31.8,38.0,1,4,3
18.7,26.6,8.7,1,95.0,18.7,10.4,1.0,0,0,55.2,93.3,0,2,0
16.3,18.0,5.4,1,95.0,17.2,25.9,0.0,2,1,60.2,19.9,0,10,0
26.1,29.8,19.0,1,78.1,25.1,13.9,1.1,1,1,46.0,75.2,0,9,0
38.7,43.6,29.5,1,66.8,47.0,7.2,7.3,3,0,33.1,95.5,1,5,2
24.3,31.4,16.7,0,84.2,24.3,26.4,3.3,1,0,49.5,26.1,0,9,0
24.3,24.2,17.5,-1,95.0,22.0,15.4,2.4,2,1,48.0,95.6,0,2,0
34.5,36.2,25.7,1,71.4,39.5,6.3,5.4,1,1,46.6,10.8,0,9,0
28.5,32.3,15.1,-1,88.6,27.5,19.3,1.5,2,1,55.7,24.0,0,11,0
35.1,36.8,23.6,1,72.8,40.3,23.9,5.8,2,1,37.2,26.9,1,10,1
16.7,17.1,9.5,-1,95.0,16.0,13.9,1.4,2,1,72.3,88.1,1,8,0
21.8,26.4,17.1,0,80.8,21.8,21.4,1.1,1,0,63.3,51.7,1,9,0
39.9,45.9,30.4,-1,72.0,49.2,32.8,5.4,0,0,36.1,78.7,0,1,1
31.0,36.7,21.7,0,66.6,36.7,46.2,5.0,3,0,47.2,72.8,0,1,0
25.9,30.6,22.6,1,83.6,25.9,31.5,3.3,2,0,62.1,70.1,0,2,0
26.7,30.5,15.1,0,83.1,27.3,15.0,3.4,0,1,57.9,47.6,0,11,0
24.5,29.7,20.0,0,91.7,24.5,28.5,2.2,0,0,47.0,33.8,0,10,0
36.2,43.5,30.7,1,77.2,44.8,38.9,4.7,4,0,37.8,56.2,1,7,1
43.8,46.5,38.6,-1,61.6,53.0,44.1,7.6,2,0,35.4,51.3,0,4,2
19.4,22.7,14.9,1,85.1,19.4,33.2,0.1,1,0,54.1,54.2,0,3,0
30.5,36.7,20.2,1,76.8,37.0,30.2,3.5,2,1,40.7,75.0,1,10,0
30.1,32.9,23.1,0,82.5,36.8,14.7,4.5,1,0,45.8,48.0,0,8,0
15.0,19.0,5.8,-1,95.0,15.0,8.1,0.0,1,0,56.1,97.8,0,10,0
30.5,36.4,25.5,1,73.5,36.1,36.5,5.1,1,1,53.2,59.8,0,12,0
24.4,28.4,13.0,-1,95.0,24.4,33.2,3.5,6,1,60.8,29.5,1,1,1
29.7,28.3,17.4,-1,76.3,27.7,38.9,3.6,3,1,52.3,90.5,1,4,0
39.2,41.5,26.2,-1,59.8,43.9,12.6,4.5,2,1,50.6,3.2,0,11,1
33.9,39.5,27.5,-1,75.4,41.4,27.4,3.9,4,0,51.6,30.7,0,5,1
27.2,29.7,17.3,1,88.7,33.0,25.3,3.1,0,0,60.8,11.2,0,3,0
41.3,43.9,34.4,0,56.9,47.0,32.2,7.2,1,1,31.1,88.4,1,5,1
36.2,41.8,31.0,1,59.2,42.7,17.9,4.4,4,0,52.9,35.6,0,5,1
39.0,46.9,29.9,1,63.6,46.9,26.9,7.3,3,0,44.1,29.1,0,7,2
47.3,51.3,41.8,0,46.2,54.8,30.4,7.0,4,1,31.1,83.1,1,6,3
50.0,53.6,41.2,1,39.5,50.0,19.2,8.0,2,0,34.2,62.8,1,4,2
26.2,28.6,18.2,0,82.7,25.7,37.4,2.2,1,1,56.6,42.4,0,3,0
28.9,30.8,17.6,0,73.4,29.3,22.0,3.9,1,1,59.0,51.0,0,10,0
42.2,44.0,29.5,1,59.2,47.9,17.0,7.4,0,1,42.5,85.1,0,2,2
24.2,28.4,17.7,-1,81.7,23.9,13.6,2.1,1,1,60.7,99.4,0,12,0
22.4,23.4,13.9,1,95.0,23.0,14.4,0.9,0,1,52.6,6.9,0,11,0
32.9,33.3,19.3,0,82.7,37.9,7.4,2.7,0,1,37.5,81.4,1,6,0
16.5,19.4,8.4,0,92.1,16.6,51.2,1.1,0,1,72.3,2.4,0,8,0
37.0,43.8,28.1,-1,66.8,44.7,38.4,6.6,0,0,52.9,28.1,0,9,1
47.4,48.3,35.8,0,58.5,57.0,18.4,7.2,2,1,29.5,36.1,1,6,2
23.7,28.3,18.5,-1,92.8,23.7,28.4,1.5,3,0,55.1,63.6,0,12,0
29.4,36.1,25.4,0,72.3,35.0,14.3,3.6,1,0,51.8,31.0,0,3,0
41.1,43.7,35.7,-1,70.4,50.9,40.9,7.8,4,1,42.1,55.4,0,6,2
34.8,40.1,24.0,1,68.4,42.5,30.2,4.6,3,1,38.5,80.0,1,5,0
47.2,47.2,36.8,-1,50.7,52.6,20.8,7.9,0,1,35.2,92.3,0,5,2
38.3,41.1,28.7,0,69.1,46.7,21.6,5.5,2,0,50.3,41.4,1,6,1
40.8,44.2,32.0,0,70.0,50.9,24.6,5.8,3,1,39.8,73.4,1,7,2
15.0,20.0,5.6,1,94.3,15.0,21.0,0.0,1,0,62.2,88.0,0,10,0
43.5,49.2,35.3,1,53.9,51.4,16.0,7.7,2,0,45.6,38.6,0,12,2
42.1,46.4,35.3,1,71.2,50.2,24.9,7.7,4,1,47.2,17.0,1,7,2
29.5,29.6,21.8,0,84.3,35.2,26.0,5.1,4,1,51.0,53.7,1,5,1
35.2,37.6,28.3,0,61.6,41.7,17.4,5.4,0,0,46.6,56.2,0,5,0
23.4,23.9,12.9,1,82.6,24.5,22.3,2.6,1,1,64.7,62.5,0,9,0
46.2,51.8,41.1,1,65.1,56.1,15.2,7.1,2,1,42.2,73.1,0,6,2
38.7,44.4,33.1,1,69.6,47.3,21.4,5.2,0,0,31.9,95.8,1,3,1
53.6,52.6,45.2,1,37.6,51.1,22.9,9.2,2,1,34.1,77.4,1,5,3
36.8,36.4,25.2,1,76.3,42.8,32.4,3.7,2,1,37.3,38.0,0,1,1
46.3,49.5,43.1,0,44.5,53.5,24.8,8.7,2,0,25.2,68.4,1,4,3
26.5,27.8,16.9,1,95.0,26.7,29.7,1.6,2,1,44.4,44.8,0,12,0
39.3,47.3,35.4,1,72.3,48.5,36.6,6.5,1,0,40.4,46.3,1,6,1
43.1,48.0,37.6,0,67.4,51.7,23.9,7.0,1,1,38.7,39.3,0,7,2
21.3,24.8,15.2,0,94.2,19.8,17.5,2.7,1,1,58.0,39.8,0,9,0
30.2,31.6,20.1,1,82.2,35.5,24.3,2.4,4,1,40.5,19.1,0,5,1
36.4,43.8,29.2,1,59.6,43.1,14.5,4.6,5,0,42.6,17.9,0,5,1
37.8,40.8,29.5,0,66.9,45.7,22.3,6.0,2,0,33.1,49.1,1,7,1
34.0,39.8,30.8,0,66.1,40.6,36.4,5.1,1,0,47.1,32.7,1,4,0
17.4,20.3,7.2,1,95.0,17.9,7.4,0.0,1,1,61.1,51.0,0,3,0
30.8,29.1,20.3,1,77.8,28.8,19.3,3.0,0,1,48.8,7.7,0,8,0
15.0,19.0,11.7,0,95.0,15.0,39.9,0.7,0,0,55.4,76.9,0,3,0
39.2,38.9,31.3,0,77.7,45.3,19.2,5.1,0,1,47.5,25.6,0,1,1
20.4,27.3,16.8,0,95.0,20.4,22.7,2.5,0,0,53.8,78.6,0,12,0
32.7,33.0,24.5,1,75.8,37.4,35.9,5.6,3,1,46.6,96.2,0,9,0
38.5,41.0,26.0,-1,66.4,44.1,13.1,5.5,3,1,34.9,10.2,0,5,1
28.9,28.0,22.0,1,85.3,28.2,17.9,4.1,0,1,58.7,84.3,0,3,0
35.5,37.1,25.2,1,66.2,40.0,18.2,3.7,3,1,53.2,96.8,1,5,1
24.8,31.3,17.4,1,77.1,24.8,18.1,4.4,0,0,54.1,3.8,0,3,0
45.7,47.9,39.0,1,54.4,54.3,47.3,7.7,5,1,44.0,8.5,1,4,3
28.0,32.2,16.4,1,86.0,27.5,57.1,2.5,1,1,61.4,27.1,0,9,0
29.1,32.0,21.2,-1,73.8,34.7,7.7,4.6,1,0,43.1,39.1,1,7,0
25.5,32.3,17.5,0,81.3,25.5,24.4,3.4,1,0,63.9,9.2,0,12,0
25.0,29.0,15.6,0,85.6,25.0,36.0,4.2,0,0,53.7,68.3,0,3,0
30.0,32.5,24.5,0,79.9,36.4,17.5,4.3,0,0,47.0,72.1,0,8,0
31.4,30.5,18.8,0,81.4,34.9,12.3,3.0,0,1,39.7,24.0,0,8,0
28.3,32.9,19.0,0,78.4,28.8,26.1,4.2,2,1,44.8,62.6,1,8,0
16.1,19.5,11.6,1,88.6,16.1,23.0,0.8,0,0,71.2,92.4,0,10,0
25.6,30.4,20.1,-1,74.8,25.6,24.0,4.3,0,0,54.9,56.8,0,2,0
24.7,29.4,18.9,1,87.2,25.8,27.6,3.8,2,1,58.1,0.7,0,9,0
28.0,32.2,20.3,1,73.4,29.4,15.5,2.7,1,1,58.5,8.8,0,2,0
27.1,27.8,21.5,1,84.3,27.9,16.4,2.7,0,1,43.3,29.6,0,11,0
21.8,25.5,10.7,1,94.6,21.7,29.3,0.9,0,1,57.9,81.6,0,8,0
30.9,29.8,18.8,1,79.2,35.3,16.1,3.1,2,1,55.9,37.6,0,9,0
20.6,23.8,14.0,1,95.0,20.7,44.2,0.5,1,1,65.1,26.0,0,8,0
46.4,51.7,41.2,1,61.9,57.1,21.5,8.4,0,1,42.5,76.4,0,3,2
47.7,50.0,38.1,0,45.4,55.3,24.8,8.7,1,0,37.9,53.7,0,9,2
32.2,37.4,25.4,-1,82.9,39.7,31.1,4.9,3,0,42.7,18.4,0,4,0
30.8,31.7,19.5,-1,85.9,36.9,23.4,4.5,1,1,50.0,2.2,0,3,0
36.2,40.3,30.1,-1,66.9,44.3,23.5,4.4,4,1,52.2,19.8,1,7,1
44.9,45.0,32.8,-1,62.8,52.8,15.2,8.6,2,1,28.6,76.1,0,7,2
17.4,19.3,7.6,-1,92.3,17.0,56.9,0.7,1,1,62.9,20.0,0,1,0
21.8,21.2,11.2,1,94.8,19.8,16.8,2.6,3,1,49.6,60.8,1,3,0
27.3,31.6,20.1,-1,84.2,33.0,13.4,4.4,2,0,54.7,70.1,0,3,0
46.8,52.6,38.9,-1,59.5,56.5,22.2,9.3,1,0,41.5,13.4,0,11,2
35.2,42.1,31.7,0,72.6,42.9,18.5,4.5,5,0,36.2,85.3,0,4,1
28.2,29.0,17.8,1,82.4,27.1,11.3,4.1,0,1,43.2,84.0,0,1,0
31.6,37.8,25.6,1,71.7,39.0,44.5,5.7,0,1,56.2,74.6,1,9,0
47.6,51.9,43.6,0,47.7,55.6,9.5,8.1,5,0,38.9,25.8,1,6,3
35.7,37.4,22.6,-1,69.1,41.3,24.9,4.5,0,1,39.8,11.0,0,8,0
33.4,38.6,28.8,0,79.1,41.1,21.8,5.6,4,0,52.8,20.1,1,7,1
40.5,43.2,30.0,0,55.3,47.3,20.7,7.7,6,1,46.7,3.5,1,4,2
32.8,36.4,24.2,0,77.0,40.2,10.2,3.1,0,1,46.3,63.7,0,10,0
29.3,33.1,26.0,-1,87.0,35.9,9.2,4.7,1,0,58.1,56.8,0,8,0
36.0,38.5,29.0,0,58.5,42.4,68.2,5.9,4,0,45.8,27.3,0,4,1
34.6,40.4,26.9,1,77.2,42.6,41.3,5.5,4,0,35.4,36.1,1,4,1
40.9,46.5,34.1,1,70.1,50.3,27.7,7.9,2,0,43.8,50.3,0,7,2
32.3,34.4,23.7,-1,76.1,35.8,18.4,2.7,1,1,56.3,9.2,1,11,0
37.9,41.4,30.6,-1,78.6,45.4,24.8,5.2,0,1,36.4,47.7,0,4,1
47.1,49.0,39.4,1,58.2,53.9,60.2,7.9,1,1,37.1,45.9,0,7,2
16.2,21.8,11.1,-1,95.0,16.3,30.0,1.4,1,1,55.0,62.4,0,1,0
25.2,26.2,19.9,0,83.0,25.2,24.7,1.4,0,1,63.5,84.8,0,11,0
34.3,37.1,25.9,0,79.3,40.7,34.4,3.5,0,1,37.5,54.5,0,7,0
42.2,45.9,33.3,-1,60.6,50.5,31.9,8.1,0,1,46.6,56.5,0,12,2
18.9,18.7,9.7,1,95.0,17.0,22.6,0.5,0,1,65.3,54.9,0,3,0
18.6,18.2,6.2,0,90.5,17.2,24.5,0.0,2,1,68.8,90.7,0,10,0
38.2,43.0,33.0,0,68.2,46.5,32.7,5.0,5,0,31.9,47.3,1,6,2
47.5,50.8,39.6,1,51.8,56.2,11.4,8.8,2,1,29.9,98.1,0,7,3
18.7,19.4,5.6,-1,94.0,17.2,37.1,0.4,2,1,61.9,77.9,0,11,0
29.4,31.5,26.1,-1,70.3,34.8,27.4,4.5,0,0,56.5,72.2,0,1,0
48.2,52.5,37.4,0,46.2,55.9,6.9,9.0,6,1,32.9,90.0,1,5,3
23.1,28.6,17.7,0,84.9,23.1,19.2,2.4,2,0,64.4,35.6,0,3,0
15.7,22.5,9.2,1,90.4,15.7,16.5,0.0,2,0,68.1,63.2,0,11,0
35.6,39.7,30.0,1,65.7,42.4,39.2,4.4,1,1,51.3,78.0,0,2,0
21.5,27.7,18.4,1,89.1,21.5,35.9,0.7,0,0,48.7,98.0,0,3,0
15.0,22.6,6.5,0,95.0,15.0,25.2,0.0,1,0,72.6,35.6,0,2,0
36.2,39.3,26.8,1,72.3,41.9,33.3,5.1,3,1,53.5,68.3,0,5,1
23.7,29.5,20.3,-1,81.9,23.7,25.9,1.2,1,0,48.1,53.4,0,10,0
39.2,40.3,27.0,-1,77.7,46.8,37.1,6.8,0,1,39.6,0.0,0,2,1
22.1,25.1,16.4,0,82.4,23.1,15.0,2.2,2,1,49.1,78.5,0,3,0
32.1,33.3,21.0,-1,81.8,37.6,10.0,5.3,1,1,47.0,90.5,0,3,0
28.8,32.6,16.7,1,78.7,29.0,33.2,4.1,4,1,54.1,44.1,0,11,0
28.4,31.6,19.2,1,79.6,28.1,23.6,2.0,1,1,53.7,67.2,0,3,0
18.9,26.6,9.7,1,93.9,18.9,29.8,1.9,0,0,69.9,94.7,0,1,0
26.2,28.6,19.1,1,77.1,27.3,30.8,3.0,1,1,49.9,83.5,0,2,0
23.2,27.1,18.2,1,95.0,23.2,22.4,1.5,3,0,51.3,63.8,0,11,0
22.7,25.0,11.5,1,87.4,21.3,22.0,0.5,0,1,47.5,79.3,0,11,0
50.0,55.6,40.6,0,42.7,57.5,11.7,7.7,6,1,24.4,35.3,1,5,3
32.4,39.0,25.7,1,82.4,40.0,24.3,4.3,0,0,40.6,86.0,0,1,0
23.2,29.3,17.5,1,95.0,23.4,10.3,1.9,0,1,56.1,54.0,0,10,0
20.7,26.7,16.0,-1,85.8,20.7,37.9,1.1,1,0,57.1,71.4,0,11,0
15.0,19.5,8.2,1,95.0,15.0,14.7,0.5,2,0,73.9,49.0,0,1,0
30.9,32.6,19.8,0,83.2,36.6,37.2,3.8,0,1,55.3,72.3,0,10,0
21.1,20.2,14.0,0,94.4,18.9,12.7,1.4,1,1,61.6,14.8,0,1,0
26.8,32.0,15.9,1,88.4,26.2,14.5,4.0,0,1,51.7,60.8,0,9,0
48.5,49.4,39.6,0,58.0,55.5,24.7,8.2,6,1,36.5,75.2,1,6,3
35.2,35.9,23.9,0,68.2,40.9,36.2,4.1,5,1,41.2,25.5,0,5,1
21.8,24.0,10.7,1,92.7,22.1,12.8,1.7,2,1,55.9,5.4,0,11,0
29.2,29.7,22.4,0,92.6,27.6,32.9,1.9,2,1,48.1,19.1,0,3,0
33.0,36.6,26.9,0,73.3,39.9,20.1,4.4,1,0,51.7,21.2,0,3,0
19.0,26.9,15.3,0,94.0,19.0,93.9,1.0,3,0,69.4,71.7,0,10,0
21.0,26.6,11.8,0,95.0,21.6,15.6,2.1,2,1,57.0,91.0,0,11,0
35.1,42.7,27.4,1,71.7,42.7,30.2,5.4,1,0,37.4,66.6,1,4,0
31.5,36.1,22.1,-1,68.9,36.6,25.1,4.4,0,1,41.8,71.5,0,11,0
34.1,41.6,29.4,-1,79.2,42.0,7.6,3.9,4,0,42.8,97.2,0,5,1
37.5,38.4,29.5,1,61.1,44.5,49.2,7.2,3,1,41.7,20.2,1,5,1
30.8,35.0,18.7,1,76.4,35.9,25.1,4.2,1,1,43.8,90.9,0,8,0
25.5,32.5,22.5,1,78.7,25.5,16.9,3.5,0,0,61.5,6.6,1,9,0
22.5,25.8,14.9,1,95.0,22.5,10.4,1.9,2,0,64.4,5.4,0,8,0
28.7,27.2,20.9,1,85.4,26.5,26.0,4.0,3,1,48.9,86.8,1,10,0
33.0,39.3,27.6,1,70.9,39.7,30.6,3.6,2,1,43.8,51.9,0,9,0
24.3,25.1,15.7,-1,95.0,24.0,16.3,1.4,0,1,65.0,24.4,0,10,0
49.2,51.3,37.7,1,60.9,58.6,36.2,7.1,2,1,32.1,48.9,0,5,2
35.5,41.5,27.9,1,68.0,42.8,22.2,6.2,3,0,44.5,54.8,0,4,1
20.4,26.5,14.2,0,95.0,21.1,22.9,0.3,1,1,51.8,11.1,0,12,0
19.2,24.0,12.7,1,93.9,19.2,103.3,0.7,0,0,55.1,0.5,0,9,0
26.6,30.3,16.8,0,76.0,26.6,8.9,4.6,1,0,45.1,76.5,0,1,0
44.2,48.5,37.9,0,60.5,53.4,8.5,8.3,3,0,29.3,67.5,0,5,2
47.1,46.5,38.7,1,59.7,53.7,10.2,7.2,0,1,23.7,31.4,1,5,2
25.5,26.6,15.0,1,91.7,25.5,14.4,1.4,2,1,54.9,67.6,0,1,0
20.5,25.3,9.4,1,87.9,19.1,28.0,2.7,2,1,66.4,84.0,1,10,0
23.2,21.8,11.7,1,95.0,20.6,28.0,1.7,1,1,53.8,49.6,0,9,0
23.2,25.6,14.4,-1,95.0,21.3,18.8,0.2,1,1,54.8,55.9,1,1,0
34.7,37.9,29.3,1,78.5,42.9,32.8,4.3,0,0,46.6,91.4,0,3,0
22.0,26.4,14.1,0,93.9,22.0,22.9,0.9,2,1,50.5,44.9,0,3,0
32.8,34.8,25.7,1,77.3,40.1,20.4,4.0,2,0,43.2,32.2,0,12,0
33.6,38.3,24.5,1,69.0,40.5,53.7,5.3,0,1,48.2,56.0,0,2,0
19.7,21.3,12.7,0,95.0,18.9,25.6,0.9,0,1,68.5,61.9,0,11,0
26.9,32.6,21.6,1,92.1,27.7,33.3,4.0,2,1,43.8,76.3,0,12,0
45.1,45.5,38.2,0,59.8,52.8,13.8,7.2,1,1,40.0,39.6,1,1,2
49.4,49.7,37.0,-1,55.0,56.2,10.3,7.6,0,1,22.3,77.2,1,7,2
28.8,36.6,18.9,0,81.7,34.9,27.8,3.3,3,0,41.9,32.2,0,1,0
34.8,37.2,25.1,1,78.9,42.2,52.0,4.5,1,1,45.6,26.0,0,3,0
25.5,32.0,17.2,1,81.3,25.5,23.5,3.2,0,0,63.2,82.8,0,10,0
15.0,21.6,10.2,0,92.8,15.0,16.5,1.2,1,0,55.2,11.6,0,2,0
20.3,24.8,9.9,1,95.0,19.0,26.8,2.5,2,1,65.3,80.4,0,11,0
37.2,41.5,31.1,0,74.2,44.6,20.3,4.7,6,1,36.2,74.2,0,6,1
25.6,28.4,17.8,1,75.6,25.6,20.2,4.5,3,0,53.7,63.4,0,12,0
29.8,36.1,26.0,1,71.3,35.5,17.9,5.2,0,0,44.1,95.8,0,9,0
30.9,35.1,21.0,0,88.9,36.2,21.0,4.2,0,1,58.6,87.8,0,3,0
49.1,55.3,41.3,1,42.9,56.2,26.1,7.9,4,1,26.9,51.3,1,6,3
47.8,51.3,40.1,-1,54.8,57.5,23.9,9.6,2,1,26.9,3.8,1,6,3
39.1,39.5,29.3,0,78.4,47.6,46.4,4.5,0,1,48.5,43.6,1,2,1
33.0,40.0,24.7,0,82.7,40.8,12.0,4.4,1,0,37.8,65.2,0,12,0
29.4,36.4,25.9,-1,73.1,35.0,49.9,4.5,3,0,42.5,61.4,0,6,0
