rainfall_mm,rainfall_7day_avg,rainfall_intensity,river_level_m,river_level_change,soil_moisture_percent,elevation_m,temperature_celsius,humidity_percent,wind_speed_kmh,distance_to_river_km,month,flood_risk
232.39,152.28,31.48,12.98,3.21,87.5,33.66,21.3,72.78,12.51,0.61,7,3
48.29,8.23,3.71,3.19,0.21,42.16,313.82,20.83,92.08,16.47,6.32,9,0
36.92,36.17,1.18,1.7,0.06,59.08,399.98,25.14,73.45,34.82,7.84,7,0
92.61,56.47,8.32,6.24,0.89,63.45,50.57,21.44,91.15,35.07,3.78,12,1
180.92,124.33,18.0,8.43,1.15,87.92,70.23,28.3,72.84,12.84,1.86,8,2
31.12,39.25,0.95,4.17,0.23,57.75,484.05,34.61,86.51,10.66,11.86,8,0
64.33,53.39,7.31,5.06,0.39,70.43,62.03,23.96,86.52,25.38,2.31,8,1
200.19,249.14,35.44,12.83,2.51,85.3,23.37,18.79,94.08,13.15,0.66,6,3
26.61,5.03,0.66,1.57,0.25,49.32,164.95,30.42,65.47,13.21,6.2,6,0
108.04,57.75,9.0,6.58,0.33,69.23,132.8,28.1,80.78,10.75,2.05,7,1
122.11,106.99,18.63,10.21,1.62,86.03,53.07,27.98,74.03,35.2,2.33,6,2
22.66,6.25,4.79,4.11,0.09,47.61,269.33,19.24,88.11,12.53,18.7,12,0
120.08,138.56,14.87,9.02,1.22,87.87,72.25,18.95,92.14,9.3,0.54,8,2
44.53,14.99,0.95,1.06,-0.44,26.87,110.16,18.76,84.23,33.66,8.71,7,0
16.98,37.71,2.51,4.87,-0.43,39.1,124.96,19.34,66.14,14.06,13.71,12,0
103.24,69.03,9.84,7.46,0.75,66.04,97.19,32.9,69.53,16.97,4.01,6,1
24.7,6.11,0.85,1.02,-0.24,23.59,257.58,24.25,84.68,30.95,13.16,5,0
126.62,115.47,15.86,10.93,2.27,81.82,66.51,27.56,62.61,17.18,0.89,6,2
288.49,219.7,27.52,11.0,3.26,94.59,10.25,21.61,62.61,26.61,0.81,9,3
14.1,25.31,1.09,3.59,0.24,20.2,414.31,18.79,87.66,12.86,13.9,4,0
9.41,7.37,0.29,3.35,0.17,20.7,119.6,31.93,71.44,17.24,12.74,11,0
32.47,9.71,2.3,2.91,-0.36,55.05,310.33,22.46,66.03,5.63,17.74,11,0
52.3,58.74,11.2,6.08,0.95,69.46,143.42,19.76,68.09,18.8,4.15,2,1
75.04,70.5,5.95,7.63,0.97,60.02,134.27,25.84,68.35,20.66,3.27,11,1
181.56,129.35,19.78,9.16,1.46,75.46,29.0,20.68,85.77,6.3,1.62,6,2
183.01,124.02,15.61,8.48,1.46,78.11,41.69,34.3,93.58,31.94,1.48,9,2
160.91,117.14,14.42,10.9,1.42,83.83,79.61,27.12,94.66,29.55,2.26,6,2
44.02,9.59,4.85,3.39,-0.31,39.89,187.64,32.4,60.92,38.17,19.73,11,0
37.16,18.25,0.14,4.68,-0.16,28.14,322.27,21.5,79.1,18.69,6.72,2,0
117.48,43.82,5.16,5.17,0.34,73.62,122.13,26.88,87.37,10.45,3.87,6,1
35.12,29.53,3.29,4.99,0.19,36.68,230.79,31.9,76.64,30.82,13.15,9,0
67.89,69.15,11.97,7.39,0.54,73.51,55.12,18.4,66.11,39.57,4.04,2,1
37.3,5.36,1.57,1.47,-0.14,42.08,184.46,30.23,60.7,39.07,3.45,10,0
49.1,36.48,1.82,4.1,0.1,56.05,222.9,32.7,87.25,18.77,10.91,9,0
6.46,3.98,3.02,3.09,-0.3,38.84,296.89,29.09,87.33,32.7,6.32,10,0
1.68,5.64,3.04,1.72,-0.32,21.01,389.17,31.55,64.46,36.62,16.78,10,0
8.54,34.81,2.1,3.62,-0.1,49.09,291.7,24.18,90.07,21.38,7.89,8,0
274.38,149.25,20.13,12.23,3.76,89.32,34.29,23.95,85.7,37.92,1.1,6,3
47.08,28.45,1.48,3.32,0.26,52.47,396.73,21.03,88.86,14.66,15.53,12,0
24.43,32.91,1.39,3.09,-0.22,24.19,483.32,19.33,85.19,17.17,17.53,7,0
19.51,26.18,1.27,2.73,-0.45,43.52,402.52,25.14,63.09,12.07,10.03,1,0
68.91,55.7,7.81,5.54,0.3,72.8,121.5,27.29,84.53,37.75,3.92,8,1
52.78,73.58,8.14,6.91,0.45,70.16,127.22,28.5,75.97,36.29,3.16,10,1
125.53,99.87,14.26,9.67,2.1,82.99,75.86,24.14,87.22,30.86,2.4,9,2
97.61,64.86,9.92,7.36,0.66,72.2,99.73,30.8,65.99,34.04,4.85,4,1
78.44,41.79,11.7,7.86,0.5,70.97,107.86,22.46,77.19,19.67,2.33,8,1
32.06,2.58,3.67,3.16,-0.34,41.58,173.2,31.59,76.17,10.2,10.46,7,0
44.42,1.02,2.03,1.13,-0.2,26.91,200.89,25.41,69.58,25.63,17.92,10,0
14.07,34.94,4.32,3.14,-0.48,29.13,355.61,29.91,60.42,28.89,4.72,9,0
76.6,41.79,7.35,6.17,0.99,63.12,104.48,31.46,94.77,38.89,4.96,7,1
15.23,26.72,4.77,2.32,-0.17,50.85,272.94,26.55,72.17,39.01,18.74,6,0
83.56,77.38,6.68,5.82,0.94,61.15,110.96,26.59,84.3,11.05,3.89,9,1
120.77,93.21,17.32,10.69,2.03,81.2,41.69,30.6,81.25,15.2,1.98,9,2
2.96,30.66,4.41,4.28,-0.13,41.36,196.91,31.99,87.94,32.21,5.94,9,0
13.34,10.39,2.43,2.84,-0.15,39.84,494.81,28.46,68.38,21.33,8.07,4,0
42.5,3.74,0.21,3.02,-0.45,35.7,458.71,30.0,70.58,6.57,7.11,4,0
226.73,201.96,28.25,12.29,3.72,96.82,21.01,28.08,65.62,11.65,1.48,8,3
142.89,95.54,19.36,10.42,1.21,86.54,74.78,32.03,79.16,28.42,0.66,7,2
163.67,97.77,15.91,8.66,1.28,87.9,76.69,31.0,75.87,18.61,0.66,8,2
87.71,50.31,7.56,6.3,0.39,66.83,131.05,25.0,78.16,6.18,4.4,1,1
225.44,145.41,20.13,11.98,3.82,94.5,20.86,24.12,83.37,6.42,1.06,7,3
370.31,211.02,37.79,13.75,3.0,92.97,19.01,20.13,71.37,24.77,0.12,9,3
122.46,115.15,16.76,10.79,1.43,79.18,46.43,30.52,82.46,31.56,1.21,8,2
68.32,42.68,5.2,5.73,0.92,66.24,122.03,24.94,66.69,23.1,4.71,8,1
82.16,53.99,9.39,7.35,0.75,71.22,140.6,29.46,67.51,27.32,4.52,12,1
94.33,43.98,9.23,5.36,0.36,67.91,90.28,19.52,75.08,11.12,3.56,2,1
173.42,119.95,17.6,10.02,1.58,85.24,73.84,34.06,60.48,17.22,1.17,6,2
92.6,55.53,7.95,7.5,0.63,74.82,93.96,18.86,82.87,34.8,3.77,10,1
91.27,64.15,7.04,7.76,0.94,65.88,93.43,29.27,73.38,19.5,3.96,4,1
40.61,9.03,2.63,1.51,-0.12,42.33,278.37,26.24,76.41,14.16,4.18,12,0
153.22,97.01,14.27,9.45,2.08,80.38,56.6,23.18,60.87,5.14,1.26,6,2
209.78,244.08,44.94,13.83,3.84,94.12,9.28,19.01,71.12,39.69,1.32,7,3
40.08,21.18,2.41,3.72,0.19,45.15,405.14,24.06,69.59,33.04,16.01,9,0
116.82,46.23,6.32,7.42,0.48,71.99,77.15,26.79,66.88,31.52,1.62,5,1
24.25,24.3,0.8,4.11,-0.26,28.44,323.32,33.64,90.8,21.92,9.98,3,0
171.0,118.72,18.61,8.32,1.76,85.46,55.21,19.23,84.17,23.69,2.17,7,2
116.55,54.66,11.86,6.63,0.47,62.87,64.17,18.37,75.58,39.59,3.09,6,1
3.36,26.85,2.32,4.32,-0.42,25.79,222.58,23.2,74.29,15.56,16.02,9,0
84.94,44.41,7.73,5.72,0.31,65.4,58.98,19.57,63.53,11.97,2.4,8,1
72.25,54.41,7.34,5.97,0.79,68.82,70.2,25.27,79.81,29.59,4.89,5,1
181.83,93.8,13.05,10.6,2.44,75.47,63.88,32.58,93.76,31.6,2.32,7,2
164.8,117.88,13.94,9.3,1.38,88.27,26.75,22.42,76.65,15.48,1.86,7,2
180.6,128.59,19.09,8.79,1.34,81.98,35.91,28.81,90.62,7.9,1.97,9,2
71.43,45.94,7.96,7.89,0.59,65.21,94.45,20.26,89.74,39.23,1.54,9,1
420.06,170.79,22.65,11.34,3.08,92.98,33.15,28.6,60.2,11.52,1.36,6,3
47.65,28.11,0.21,4.63,-0.11,38.41,326.59,25.98,89.09,5.54,5.54,1,0
158.87,125.6,13.69,10.86,2.18,77.96,53.51,24.14,83.09,16.55,0.73,8,2
182.1,81.54,15.98,9.59,1.06,79.68,77.34,21.17,77.97,6.18,1.35,7,2
50.02,60.26,11.47,5.6,0.75,69.67,66.04,25.85,66.59,25.47,2.33,12,1
44.15,28.32,4.34,2.53,-0.25,35.22,107.42,23.95,70.97,25.93,15.32,2,0
437.78,231.43,24.79,12.0,3.48,96.77,23.23,34.73,80.95,35.71,1.47,9,3
307.86,235.68,42.41,13.51,2.59,97.32,9.51,25.04,66.81,11.45,0.15,6,3
99.27,40.17,6.17,7.14,0.77,74.49,126.1,29.94,70.43,8.69,4.83,3,1
134.55,105.82,13.32,10.12,1.8,84.53,31.79,18.71,71.27,24.59,0.92,9,2
45.75,34.71,1.85,1.28,0.22,55.53,441.9,26.16,66.21,21.71,17.37,4,0
161.56,108.01,18.89,10.86,1.64,77.59,68.94,33.9,93.25,9.02,1.31,9,2
54.42,52.98,9.71,6.01,0.43,64.22,95.76,31.31,86.26,20.99,3.16,12,1
4.78,26.35,3.24,1.13,-0.5,23.15,405.2,18.65,77.08,29.92,12.94,12,0
48.72,27.73,2.81,2.47,-0.46,34.77,299.57,20.94,77.79,25.51,6.59,6,0
23.13,24.17,1.7,2.19,-0.47,21.3,211.48,27.46,77.29,19.35,12.02,9,0
8.54,34.67,1.97,4.7,0.18,35.07,329.57,22.47,84.86,28.73,3.46,7,0
373.34,215.55,32.87,13.6,4.49,95.13,26.44,30.35,84.8,32.14,0.21,6,3
97.85,40.11,11.52,5.33,0.58,71.57,93.52,25.95,90.62,33.38,4.81,7,1
20.0,28.51,0.21,1.52,-0.42,43.41,197.15,28.08,86.65,16.63,5.83,11,0
426.49,202.35,28.86,12.14,3.32,94.46,20.81,34.05,71.76,24.62,1.3,6,3
153.96,122.63,18.94,10.93,2.43,79.88,45.3,22.21,90.88,17.63,0.72,8,2
274.87,248.93,35.82,11.73,3.37,94.63,20.63,20.87,87.7,27.69,0.2,7,3
10.09,30.08,3.55,2.16,-0.45,54.32,225.48,26.77,91.86,6.52,6.33,4,0
38.61,17.39,1.65,1.71,0.11,51.45,326.63,23.41,67.69,28.71,19.27,7,0
408.05,208.57,36.64,11.64,3.81,90.52,10.35,26.67,94.21,14.86,1.23,7,3
27.92,9.02,0.8,3.61,-0.24,43.61,273.3,20.54,76.26,28.82,19.73,2,0
18.02,32.53,3.06,4.12,0.08,39.87,116.49,18.83,81.13,33.01,12.93,10,0
192.7,124.38,12.86,9.31,1.2,89.82,39.98,31.25,92.22,31.44,1.67,8,2
32.49,33.88,1.56,3.31,0.08,35.94,126.53,33.01,88.86,8.03,6.9,4,0
369.15,179.97,43.45,11.83,3.16,94.11,31.79,21.48,87.93,30.85,1.4,6,3
10.26,7.58,0.63,2.24,0.21,51.0,394.1,22.58,91.06,9.81,16.55,2,0
399.55,207.71,23.21,12.87,2.61,96.51,21.86,18.89,78.7,15.54,1.08,6,3
49.13,34.61,2.9,1.45,-0.33,31.18,196.41,34.06,75.55,28.15,11.46,9,0
158.36,115.08,19.91,9.81,2.18,85.9,62.09,25.72,76.6,21.38,1.93,6,2
89.84,77.12,8.71,6.06,0.86,66.64,81.85,31.63,87.71,39.22,4.03,2,1
5.05,34.76,3.41,1.45,0.17,29.69,291.3,30.07,83.34,12.39,5.47,2,0
63.42,48.47,8.39,7.26,0.73,64.46,93.03,19.27,87.39,14.29,2.1,7,1
419.75,223.02,43.34,11.66,4.17,93.97,35.44,23.89,87.1,14.19,1.22,7,3
115.29,74.64,5.32,5.08,0.56,72.16,148.73,28.1,73.33,38.95,2.03,11,1
109.54,43.07,7.49,7.7,0.38,64.66,127.84,32.15,63.91,37.22,3.4,1,1
31.42,19.27,1.81,4.8,0.01,25.2,324.04,30.04,66.02,39.03,16.27,8,0
16.88,15.26,4.86,1.02,0.29,59.22,498.46,34.38,73.85,5.92,11.1,2,0
54.65,75.04,11.57,6.85,0.92,61.97,129.74,24.94,71.33,25.5,1.92,8,1
25.17,31.86,3.7,3.58,-0.38,41.88,134.98,25.03,61.39,14.59,9.42,7,0
27.82,34.26,4.18,4.71,-0.21,32.72,399.77,19.49,69.9,19.65,10.33,8,0
201.55,229.18,43.71,11.27,2.82,97.49,23.81,22.38,75.75,29.25,0.12,8,3
11.67,4.18,1.33,3.14,0.17,31.15,348.46,22.91,77.86,10.88,11.15,9,0
62.49,44.33,10.89,6.84,0.53,62.88,105.55,21.52,89.8,7.95,3.54,7,1
36.03,20.01,4.47,4.68,-0.46,52.83,115.08,27.22,65.18,31.12,9.24,4,0
142.13,107.96,15.67,10.99,2.42,83.98,28.28,24.18,90.56,10.97,1.02,6,2
79.24,70.41,6.22,6.02,0.46,65.39,73.04,31.57,87.53,17.76,3.53,5,1
16.56,20.02,0.07,4.62,-0.46,32.9,327.67,29.13,78.46,13.02,11.8,4,0
41.44,36.95,3.18,1.42,0.22,51.7,400.35,31.58,64.83,12.78,3.62,5,0
208.68,175.19,34.92,12.81,3.46,95.6,7.2,26.41,64.68,36.0,1.24,8,3
40.38,38.66,3.18,4.13,-0.07,44.99,495.23,19.13,93.5,32.76,10.45,5,0
174.9,107.07,15.35,8.22,1.01,82.93,45.05,27.23,92.78,11.86,2.09,9,2
65.87,64.08,9.88,5.27,0.65,63.95,122.44,33.17,75.08,11.93,2.16,2,1
66.59,68.04,7.43,6.37,0.69,70.29,73.87,30.27,68.19,39.12,4.43,3,1
37.21,8.22,3.94,3.41,-0.41,36.58,445.41,25.92,76.83,37.15,18.69,11,0
393.46,183.36,29.6,11.31,4.13,94.99,27.06,22.46,76.06,14.31,0.24,7,3
234.38,177.52,22.84,13.77,4.25,88.35,28.1,27.44,78.54,13.46,1.24,6,3
34.6,1.16,3.09,1.56,0.26,57.32,190.2,18.48,92.61,23.3,13.45,4,0
197.75,101.54,15.24,10.72,1.24,75.43,74.53,34.53,62.04,10.47,2.14,6,2
19.2,17.78,0.71,1.41,-0.07,23.41,221.18,34.4,85.13,39.74,15.66,2,0
48.48,29.39,3.5,4.41,-0.41,48.24,301.48,26.64,81.71,21.72,17.1,10,0
175.07,102.47,13.33,9.29,1.21,88.35,40.75,18.43,82.6,27.29,0.81,7,2
33.52,25.7,4.66,4.37,0.02,33.66,411.83,34.75,68.66,7.79,12.78,1,0
34.5,27.6,4.65,2.99,-0.32,21.78,266.26,30.94,72.4,38.22,8.13,5,0
284.44,217.33,25.57,11.78,3.52,89.16,10.87,18.61,84.65,22.22,0.47,6,3
406.97,158.0,41.78,11.82,2.66,93.54,27.88,23.42,94.75,28.74,0.23,8,3
245.15,144.23,26.88,13.5,3.09,85.74,6.84,33.84,70.01,19.95,0.7,6,3
15.75,31.66,4.58,2.44,-0.25,27.81,371.4,34.79,71.4,18.79,8.49,12,0
4.75,2.77,2.52,3.57,-0.24,47.61,124.41,31.88,94.49,37.78,17.57,11,0
33.6,18.38,4.96,1.91,-0.25,59.37,432.7,27.43,89.51,21.83,10.99,6,0
258.82,219.45,30.87,12.96,2.91,91.12,39.3,28.82,80.15,24.78,0.37,8,3
10.9,0.61,2.91,1.42,0.2,40.93,379.88,27.53,92.99,7.9,9.98,11,0
117.32,51.38,10.33,6.72,0.79,66.27,77.92,24.37,67.8,34.37,3.41,4,1
114.83,72.6,7.26,7.95,0.8,60.94,53.52,30.37,66.43,22.9,2.09,6,1
10.6,21.28,0.88,3.54,-0.27,51.66,423.24,21.07,82.64,39.75,10.88,2,0
32.33,11.33,2.96,2.43,0.11,22.42,467.18,20.7,89.42,35.42,5.92,10,0
45.08,17.17,4.07,2.56,0.18,45.47,156.42,21.25,74.42,10.96,14.04,11,0
405.21,170.96,21.75,11.17,2.74,92.55,37.51,32.33,75.61,29.8,0.8,8,3
329.11,190.61,30.86,13.08,3.4,86.67,35.81,19.26,78.53,27.66,0.7,6,3
8.84,34.6,2.81,4.8,-0.44,31.81,177.42,24.51,65.5,27.5,12.42,6,0
54.61,65.8,11.89,7.64,0.71,73.41,61.63,25.29,71.78,5.01,3.09,4,1
432.28,177.61,33.19,11.63,4.49,97.75,27.73,30.16,80.76,6.87,1.23,7,3
43.85,7.24,3.99,2.83,-0.24,26.33,167.05,27.36,64.27,8.94,14.25,3,0
40.17,37.17,2.03,4.62,-0.24,39.06,190.41,34.64,81.12,17.52,13.89,9,0
88.18,42.49,8.59,7.42,0.62,60.78,128.63,22.4,65.76,16.56,2.2,4,1
48.99,14.74,3.48,3.85,0.23,55.4,212.69,24.69,78.39,24.41,13.94,2,0
17.49,28.33,1.84,3.22,-0.42,52.2,247.96,30.33,67.34,35.96,14.03,2,0
57.93,46.88,8.83,5.49,0.34,64.76,72.03,19.74,86.31,36.72,3.3,12,1
63.07,57.02,8.85,7.04,0.73,65.91,76.53,29.8,82.59,29.06,2.09,8,1
337.34,206.6,37.8,11.96,3.9,91.85,28.54,21.13,81.47,6.82,1.27,6,3
66.18,56.12,7.61,7.96,0.9,65.82,141.39,29.35,93.83,18.66,2.7,3,1
6.75,23.87,1.4,3.46,-0.43,24.62,314.46,22.62,88.95,11.55,11.7,10,0
54.06,61.79,5.58,7.48,0.74,68.35,63.35,26.38,82.16,11.41,2.51,12,1
195.02,134.74,19.57,8.73,1.2,79.53,73.71,32.61,63.85,38.16,2.44,7,2
91.48,41.44,8.38,7.58,0.64,68.28,70.19,24.1,93.48,39.78,4.28,10,1
37.64,14.63,3.63,2.82,-0.06,41.73,490.34,21.53,91.91,11.12,9.24,9,0
4.95,30.32,2.98,2.1,-0.3,59.02,445.0,20.18,86.43,12.51,16.77,8,0
19.92,19.78,3.15,3.02,-0.07,20.96,201.45,34.78,70.34,36.38,8.28,9,0
308.08,213.19,33.28,11.16,4.41,95.3,10.22,30.53,76.53,26.4,1.47,6,3
181.52,96.9,12.11,8.35,2.32,87.55,37.71,31.48,92.82,32.27,1.07,8,2
100.34,62.51,11.82,7.07,0.93,70.49,123.51,23.16,87.4,15.38,2.52,5,1
110.66,62.87,11.35,7.83,0.6,65.66,143.63,19.97,61.48,24.76,3.86,12,1
154.09,93.35,15.17,10.68,1.22,82.7,33.99,32.67,90.81,13.28,1.66,9,2
43.11,29.71,2.07,2.89,-0.17,57.2,237.41,33.47,82.07,25.29,19.38,8,0
295.9,186.68,37.87,12.81,3.1,90.34,12.62,20.22,73.01,5.9,1.45,6,3
20.09,29.7,4.24,2.84,-0.02,53.8,425.42,31.86,80.16,5.16,14.18,1,0
134.92,94.13,18.34,8.28,1.66,75.35,40.81,19.53,91.09,36.83,1.9,6,2
195.91,112.31,19.44,10.18,1.4,88.93,60.05,29.56,74.05,9.0,1.33,8,2
105.16,67.87,6.35,5.16,0.93,74.18,122.69,22.59,78.99,39.73,4.03,5,1
40.9,33.29,2.54,1.03,-0.27,44.68,492.47,22.42,82.19,23.9,13.74,3,0
59.9,57.48,5.77,5.66,0.72,74.65,94.92,27.17,77.44,7.26,3.91,3,1
49.3,4.03,2.12,2.23,0.22,54.77,195.08,28.66,71.77,28.52,4.38,1,0
24.53,17.54,3.8,2.68,0.25,56.1,448.86,32.52,87.36,8.62,4.21,5,0
23.75,15.54,1.71,1.09,-0.21,55.58,376.16,28.05,91.23,29.5,5.47,2,0
6.38,30.17,2.36,1.6,-0.29,57.91,246.85,23.18,79.01,5.72,18.43,1,0
64.92,77.56,5.05,7.32,0.74,65.6,55.05,24.56,92.77,23.97,3.7,3,1
25.41,27.83,4.29,2.3,-0.32,48.45,423.8,19.64,92.92,18.92,8.93,7,0
2.26,26.26,2.68,1.33,-0.47,59.59,112.01,26.58,64.1,10.92,10.56,3,0
52.2,69.06,10.85,6.25,0.84,62.62,82.23,34.77,77.94,37.7,4.91,1,1
39.7,37.64,3.12,3.97,0.14,53.8,258.02,24.83,83.58,20.76,3.87,7,0
20.14,0.1,2.56,1.77,0.19,24.17,100.57,20.64,85.83,37.2,10.67,6,0
117.7,56.71,11.89,7.0,0.74,62.49,138.19,20.76,60.44,24.59,3.0,1,1
42.56,6.62,3.66,3.1,0.28,42.11,110.01,20.47,87.95,34.98,13.27,8,0
42.21,37.2,0.35,1.84,0.04,34.35,201.67,23.48,89.7,9.78,8.02,6,0
184.24,122.97,13.63,8.74,2.49,76.55,30.84,23.57,67.36,22.42,0.76,7,2
378.16,181.67,36.05,12.71,3.55,93.38,23.82,33.43,94.76,29.83,1.02,9,3
31.32,28.76,0.71,1.56,0.07,37.27,455.68,18.72,82.75,28.95,8.3,9,0
87.9,40.74,5.43,7.66,0.91,65.36,139.11,31.7,74.96,8.97,3.58,8,1
17.88,0.04,4.02,4.56,0.28,48.77,319.52,34.99,80.64,28.84,7.58,6,0
102.63,45.6,7.44,6.17,0.66,73.94,137.43,20.94,72.52,15.18,1.97,8,1
166.55,122.55,18.88,10.96,1.37,77.71,47.72,31.46,90.93,29.01,0.57,6,2
309.25,173.35,26.77,11.07,3.54,97.85,33.53,28.56,76.85,39.67,1.36,7,3
16.84,13.95,0.99,4.71,-0.36,55.31,261.97,21.37,77.65,28.42,7.58,3,0
66.35,56.38,10.46,7.31,0.46,73.83,109.26,26.53,81.18,24.6,2.83,9,1
66.55,64.91,5.81,5.38,0.35,70.4,99.41,32.95,85.91,21.16,3.66,4,1
140.26,94.94,16.72,8.21,1.04,78.92,52.28,32.39,77.17,6.3,2.32,7,2
8.45,18.67,0.5,2.34,-0.2,38.62,286.65,32.45,72.44,13.04,7.37,3,0
332.98,154.94,22.48,11.63,4.35,90.38,18.84,20.5,77.07,9.55,0.54,8,3
65.19,44.91,8.63,6.64,0.53,69.46,56.87,27.29,62.16,35.83,2.01,11,1
105.38,58.72,8.97,7.37,0.69,65.37,58.58,32.81,93.95,37.43,4.05,11,1
5.41,16.84,3.64,1.43,-0.34,25.9,418.78,29.67,72.83,31.45,4.07,4,0
329.19,197.48,35.01,11.8,3.27,92.19,37.97,23.66,60.37,39.36,1.0,7,3
85.28,59.02,9.84,5.59,0.99,69.68,86.57,21.68,82.18,5.99,3.6,5,1
183.93,110.51,13.86,10.54,2.09,89.71,29.34,21.6,87.74,11.54,0.95,6,2
8.72,23.56,1.27,2.04,-0.11,46.11,148.52,22.2,94.08,18.9,5.98,8,0
105.78,53.64,10.64,6.02,0.34,68.31,108.79,30.34,92.12,36.79,4.77,8,1
259.96,234.86,35.55,13.45,3.8,90.51,12.98,27.1,94.66,30.83,0.2,7,3
111.11,74.54,7.6,5.63,0.84,66.5,69.2,21.37,60.9,5.71,4.67,10,1
10.52,11.61,3.93,1.64,-0.46,35.76,266.56,32.06,63.43,29.64,10.67,11,0
161.19,89.68,12.67,8.06,1.25,88.36,34.49,19.79,67.78,23.17,1.21,8,2
14.68,32.37,4.05,4.47,0.23,40.45,300.61,29.05,84.57,32.85,16.57,12,0
117.05,69.91,10.95,6.06,0.69,69.23,82.16,22.02,65.02,18.09,3.5,4,1
179.71,88.73,19.02,8.81,2.47,80.74,30.67,25.48,62.43,25.24,1.2,7,2
110.49,44.39,7.23,5.53,0.59,61.67,94.1,21.8,82.48,38.28,2.74,7,1
309.94,170.62,39.96,11.98,3.1,88.02,9.54,24.04,83.59,7.19,0.46,6,3
22.48,32.23,0.81,2.17,0.04,32.62,417.0,30.97,62.39,5.44,5.22,9,0
17.82,25.59,0.17,3.76,-0.08,31.54,425.86,34.85,88.57,29.78,7.93,5,0
129.19,80.23,16.02,9.75,1.87,75.82,38.84,21.68,90.54,8.05,1.5,7,2
313.97,222.37,36.68,13.97,3.93,87.13,38.44,19.01,83.01,35.91,1.03,7,3
92.91,58.73,10.67,7.3,0.65,72.82,125.11,34.26,69.33,14.37,4.23,10,1
90.34,59.37,10.92,6.93,0.86,71.8,69.1,21.39,80.42,28.71,3.78,5,1
27.66,20.82,4.97,1.81,-0.29,24.54,467.02,31.98,91.6,23.37,16.22,12,0
158.03,139.67,19.84,10.65,1.86,80.97,41.86,22.24,85.16,26.13,0.52,9,2
112.57,74.63,8.07,6.14,0.95,70.73,142.82,28.36,64.05,15.2,4.29,10,1
133.67,102.34,16.8,9.45,1.3,77.11,27.39,18.54,94.2,11.95,2.23,6,2
114.36,59.88,11.95,7.55,0.45,73.96,61.64,24.47,90.73,35.38,4.36,6,1
90.96,79.54,9.11,5.67,0.71,72.29,135.74,33.1,71.72,22.76,4.3,7,1
32.31,1.39,4.44,3.57,0.01,56.09,303.34,32.72,85.98,38.21,9.98,6,0
52.63,59.69,11.29,5.57,0.99,72.12,120.98,27.98,85.22,19.77,3.87,4,1
109.41,49.19,10.72,5.7,0.77,66.46,61.47,21.7,66.18,17.54,4.0,5,1
122.79,133.7,18.88,9.37,1.59,79.09,48.6,32.49,61.24,16.52,0.59,9,2
21.8,3.46,1.54,4.6,-0.04,49.71,329.55,28.11,86.44,9.84,6.3,3,0
69.03,55.97,9.19,6.96,0.41,74.66,104.48,33.19,62.61,36.77,1.97,4,1
81.61,57.4,5.78,5.42,0.87,73.29,73.47,18.91,81.29,30.04,1.9,1,1
169.3,82.69,16.98,8.93,1.55,86.55,68.66,34.1,74.23,32.01,1.3,7,2
26.32,4.49,0.01,3.55,-0.09,43.74,417.5,20.97,72.63,36.71,13.99,8,0
37.51,21.39,1.66,2.75,0.27,35.4,141.39,29.02,60.42,16.63,10.88,4,0
108.26,58.37,9.76,6.96,0.33,62.75,139.35,31.27,92.24,15.72,4.79,2,1
113.49,62.66,10.6,7.94,0.79,68.6,53.75,27.61,87.9,20.33,2.81,7,1
5.66,33.71,1.29,2.14,0.27,35.16,103.83,20.03,63.6,7.71,7.83,12,0
123.21,112.8,12.71,10.99,2.35,75.32,71.52,24.01,85.18,20.47,2.34,8,2
22.32,4.91,0.19,2.28,-0.28,36.28,484.79,27.4,92.96,37.24,11.88,10,0
37.94,22.44,1.5,2.6,0.05,56.24,152.29,22.31,88.05,7.46,12.71,8,0
93.68,57.56,8.41,7.88,0.81,61.66,71.21,30.35,92.03,15.64,4.91,10,1
187.51,120.38,14.44,8.11,2.4,83.79,37.89,32.1,89.28,33.51,0.8,8,2
